industry_match,certifications,domestic_sourcing,revenue_size,erp_mrp,part_complexity,active_rfq,fast_procurement,reshoring_digital,warm_connection,strategic_account,negatives,subtotal_A,subtotal_B,subtotal_C,subtotal_D,negative_points,total_score,priority_tier,segment,pitch,next_step,Name,Website,Location,Company Type,Company Size (est.),Categories,Description
20,20,0,10,0,0,0,0,0,0,0,[],35,10,0,0,0,45,Low,Aerospace/Defense,Globe Engineering is a strong player in the aerospace industry with robust certifications like AS9100 and NADCAP. Their commitment to quality and customer satisfaction positions them well for potential partnerships.,Schedule a call to discuss potential collaboration opportunities and how our platform can enhance their operational efficiency.,Globe Engineering,https://globeeng.com/,"Wichita, Kansas",,250.0,"Fabrication,Machining,Sheet Metal,Tube Modification","Globe Engineering management and employees are committed to fabricating and marketing the highest quality sheet metal components in the aerospace industry through the efficient use of resources, employee empowerment and continuous quality improvement in order to increase customer satisfaction, market share and profitability. We specialize in Cincinnati deep draw hydrofoming, tube bending, hydrospinning, CNC machining, fusion welding, resistance welding, heat treating, and laser cutting. We have NADCAP accreditation for welding, heat treat, and NDT. We are also AS9100 and ISO 9001:2015 approved. Feel free to browse our website at https://globeeng.com/"
20,10,5,7,0,0,0,0,0,0,0,[],35,7,0,0,0,42,Low,Aerospace/Defense,"Indian Industries is well-positioned in the Aerospace sector with a strong emphasis on quality through ISO 9001 certification. Their investment in lean automation and robotics enhances their manufacturing capabilities, making them a valuable partner for OEMs.",Schedule a meeting to discuss potential collaboration opportunities and explore their current sourcing needs.,Indian Industries,https://www.indian-companies.com/,"Arlington, Texas",Manufacturer,250.0,"3D Printing,Compression Molding,Die Casting,Injection Molding,Machining,Stamping","Indian Industries is a manufacturer of custom rubber & polyurethane parts for OEM companies mostly in the Oil & Gas, Aerospace and manufacturing industries. We are a family-owned company located in Arlington, Texas and have been in business for over 50 years. IRC offers injection and compression molding; we invest heavily in lean automation and robotics to control critical processes in all major manufacturing areas and computer-controlled equipment to control mixing ratios to extremely tight tolerances. IRC has been ISO 9001 certified for over 10 years. We test and analyze our parts using advanced equipment including CMM, Faro arm, Tensometer, Rheometer and Keyence measurement equipment. We are an approved distributor for Parker Chomerics."
20,10,5,7,0,0,0,0,0,0,0,[],35,7,0,0,0,42,Low,Aerospace/Defense,"FS Precision Tech specializes in high-quality titanium and zirconium investment castings, particularly for the Aerospace and Defense sectors. With ISO 9001/9100 and Nadcap certifications, they are well-positioned to meet stringent industry standards.",Schedule a follow-up call to discuss potential collaboration opportunities and explore their current sourcing needs.,FS Precision Tech.,www.fs-precision.com,"Rancho Dominguez, California",Manufacturer,174.0,"Investment Casting,Machining","Titanium and Zirconium Investment Castings up to 36"" cubed and pour weight up to 250lbs in low and high volume applications. Often, components designed to be machined from solid or assembled together are significantly more cost-effective when manufactured as a one-piece casting, thus reducing machining time, assembly cost, and minimizing material waste. FS Precision will be pleased to provide estimates accordingly. FS Precision supply the Aerospace and Defense, Commercial, Oil & Gas, and Chemical industries internationally. ISO9001/9100 and Nadcap accreditations, machining and finishing, and castings via 3D printed patterns. Aluminum, Steel, and Nickel-based alloys and Additively Manufactured components are also available via our group companies, including low-cost manufacturing solutions that can be sourced through our US facility. Paul Taylor Sales Manager www.fs-precision.com paul.taylor@fs-precision.com 310 638 0595 x 2509"
20,10,0,7,0,5,0,0,0,0,0,[],30,12,0,0,0,42,Low,Aerospace/Defense,Btec Solutions Inc is a precision metal manufacturing company with strong capabilities in CNC machining and a solid presence in the aerospace sector. Their ISO 9001 certification and expertise in complex assemblies position them as a reliable partner for high-quality manufacturing needs.,Schedule a discovery call to explore potential collaboration opportunities.,Btec Solutions Inc,https://www.btecsolutions.com/,"Croydon, Pennsylvania",,150.0,"Electro-Mechanical Assembly,Engineering & Design Services,Extrusions,Fabrication,Machining,Sheet Metal,Stamping,Wire Harness","B-Tec Solutions, Inc., located in Croydon, Pennsylvania, is a precision metal manufacturing company specializing in CNC machining, additive manufacturing, EDM, stamping, tool and die, welding, and electro-mechanical assembly. Established in 2003, B-Tec serves industries including aerospace, automotive, energy, medical, and consumer products. The company is ISO 9001:2015 certified and operates an 85,000-square-foot facility equipped with advanced technologies such as Renishaw AM500 quad-laser systems for additive manufacturing. B-Tec is known for its expertise in working with exotic materials like Inconel, titanium, Hastelloy, and beryllium copper, delivering high-quality, complex components with tight tolerances and rigorous quality assurance."
20,10,5,7,0,0,0,0,0,0,0,[],35,7,0,0,0,42,Low,Aerospace/Defense,"S.S. White Technologies is a leader in high-precision components for critical applications in aerospace and medical sectors. With strong certifications and a commitment to quality, they are well-positioned to enhance operational efficiencies in manufacturing.",Schedule a meeting to discuss potential collaboration opportunities and explore their current sourcing needs.,"SS White, Technologies, Inc",https://www.sswhite.net/,"St. Petersburg, Florida",Job Shop / Contract Manufacturer,150.0,"3D Printing,Compression Molding,Electro-Mechanical Assembly,Engineering & Design Services,Fabrication,Forging,Gears,Injection Molding,Machining,Sheet Metal,Springs & Wire Forming,Tube Modification","S.S. White Technologies, founded in 1844 and headquartered in St. Petersburg, Florida, is a global leader in the design and manufacture of flexible rotary shafts and related assemblies. Their products are integral to numerous applications across aerospace, medical, automotive, and industrial sectors. Notably, S.S. White's flexible shafts are utilized in 98% of aircraft flying today, as well as in surgical instruments and millions of automobiles. The company's manufacturing capabilities include advanced CNC machining, custom winding equipment, and proprietary design software like Perflexion, enabling them to produce high-precision components tailored to specific customer requirements. S.S. White holds certifications such as ISO 9001, AS9100, and FDA registration, underscoring their commitment to quality and compliance across industries."
20,10,0,7,0,5,0,0,0,0,0,[],30,12,0,0,0,42,Low,Aerospace/Defense,"Precision Metal Products is a well-established leader in custom CNC machining, specializing in complex parts for the aerospace and defense industries. With certifications like ISO 9001 and AS 9100, they demonstrate a commitment to quality and compliance.",Schedule a discovery call to explore potential collaboration opportunities and understand their current sourcing needs.,Precision Metal Products,https://www.pmpinc.biz/,"Milford, Connecticut",Job Shop / Contract Manufacturer,150.0,"Electro-Mechanical Assembly,Fabrication,Machining,Sheet Metal","Located in Milford Connecticut, PMP is a leader in custom CNC machining. We specialize in manufacturing of complex parts and assemblies for the aerospace, automotive, precision industrial, medical and defense industries. PMP was founded in 1977 and is a certified ""WOMAN-OWNED SMALL BUSINESS"". We specialize in: CNC Milling CNC turning Wire EDM Swiss Lathe 3D printing Assemblies Engineering Support ISO 9001, ISO 13485, AS 9100, FDA and ITAR Certified"
20,10,5,7,0,0,0,0,0,0,0,[],35,7,0,0,0,42,Low,Aerospace/Defense,"Gardner Manufacturing has a strong foothold in the aerospace and defense sectors, supported by ISO 9001 certification and a commitment to quality. With over 80 years of experience and a robust manufacturing capability, they are well-positioned to meet complex fabrication needs.",Schedule a meeting to discuss potential collaboration opportunities and explore their current sourcing needs.,Gardner Manufacturing,https://gardnermfg.com/,"Horicon, Wisconsin",,150.0,"Fabrication,Sheet Metal","Gardner Manufacturing Company has been in sheet metal custom manufacturing business for over 80 years serving such major industries as defense and aerospace, electronics, machine tool, transportation, pollution abatement and environmental control, printing, processing, construction, and material handling. The key to our successfully serving these industries for so many years is an experienced design engineering team coupled with a modern and completely equipped sheet metal fabrication shop, weld shop, and paint facility. All this allows us the opportunity to assure you that we can offer you completely satisfactory products which will meet your specifications. Fabrication Operating a vertically integrated plant, Gardner has the capability to manufacture, finish and assemble the highest quality environmental products from steel, aluminum and stainless steel sheet metal. All plant processes are CNC controlled to ensure consistency and to enable us to conform to our customers' requirements. This includes laser cutting equipment, precision-controlled punch presses and the brake presses which form the metal to product specifications. Engineering Gardner's strength in engineering enables us to design systems that specifically address our customers' needs. Working from customer prints, specifications or samples, our experienced design and engineering team utilizes the latest Solid Works 3D and CAD/CAM system to develop solutions that will help improve the quality of the work environment. Our engineering expertise also ensures thorough and timely response when technical support is required. AWS Certified Welding Following the cutting, punching and forming processes, the metal proceeds to welding. At this stage, experienced craftsmen use modern arcweld and spot weld techniques to perform sturdy weldments which are integral to the overall durability of Gardner products. Paintline In addition to Gardner's iron and zinc phosphate surface treatment capabilities, the line offers powder coating technology. This, combined with the fact that each Gardner product is painted inside and out, gives our products extra corrosion and chip resistance to promote longer life. Silk screening and custom color mixing is also available. From air-dried permanent lacquers to oven-baked enamels, Gardner offers paint finishes that offer consumer appeal and help extend product life. Our automated cleaning, painting and baking facility has a sophisticated line of over 1,400 feet. Quality Control ISO 9001-2000 At Gardner, our goal is to provide complete customer satisfaction through safe, efficient and trouble-free products. Meeting this goal means implementing quality control procedures from beginning to end. On the front end, we assess the raw materials we source. Then, each stage of fabrication is evaluated for accuracy and conformance to customer specifications. Performance testing is conducted before shipment. The care which Gardner takes to maintain quality throughout our manufacturing process helps reduce the need for extra QC checks by the customer."
20,10,5,7,0,0,0,0,0,0,0,[],35,7,0,0,0,42,Low,Aerospace/Defense,Global Contract Manufacturing is well-positioned in the Aerospace sector with ISO 9001 certification and a strong domestic presence. Their diverse capabilities in machining and sheet metal fabrication make them a valuable partner for complex projects.,Schedule a meeting to discuss potential collaboration opportunities in the Aerospace sector.,Global Contract Manufacturing,https://www.gogcm.com/,"Union City, California",Job Shop / Contract Manufacturer,150.0,"Fabrication,Machining,Sheet Metal","Founded in 1978. Core competencies include machining, sheet metal and integration. Operations house 140 employees in 130,000 square feet with annual revenue at 30M. GCM is differentiated by market diversity, a low overhead cost model and world class manufacturing. Factories are located in Union City, California and Huizhou China. GCM provides service solutions to Aerospace, Communications, Industrial, Medical, Security and Transportation. GCM is ISO 9001; 2008 certified, financially strong and well positioned for new partnerships. Reference equipment capabilities and Web Site under """" Links and Downloads"""" at page left. See services and Quality System Certification below."
20,10,0,7,0,5,0,0,0,0,0,[],30,12,0,0,0,42,Low,Aerospace/Defense,"Basin Precision Machining is a well-established player in the Aerospace sector, boasting critical certifications like AS9100D and ISO9001. With advanced machining capabilities and a focus on high-quality production, they are well-positioned to meet the demands of complex manufacturing needs.",Schedule a meeting to discuss potential collaboration opportunities and explore how our SaaS platform can enhance their operational efficiency.,Basin Precision Machining,https://www.basinprecision.com/,"Jefferson, Wisconsin",Job Shop / Contract Manufacturer,150.0,"3D Printing,Electro-Mechanical Assembly,Fabrication,Forging,Machining,Sheet Metal,Springs & Wire Forming,Tube Modification","Basin Precision Machining provides precision machined components to companies like Harley Davidson, HydraForce, C4 Advanced Tactical Systems, RAFAEL Aerospace, Frank Henry Equipment and many more. We're AS9100D and ISO9001:2015 Registered, ITAR Registered, with an FFL. We are a lean manufacturer, and a single-piece flow facility. Our 2017 expansion added 5 Axis capability that allows is to create complex 5-axis parts in one operation, from the size of a dime, to 36"" in diameter, and up to 100"" long. From 2 ounces to 2 tons. We also added one of the largest FMS Systems in the country, with 6 500MM Horizontal Machining Centers, 120 pallets, and 2088 tool capacity. With this system, your long term, low volume parts get set up once, and stay set-up for the life of the agreement. This allows you to minimize inventory and experience incredibly consistent lot-to-lot quality. We specialize in low volume/high mix parts, as well as High volume continuous production parts. If it needs to be machined, we can machine it. Our 7 Zeiss CMM's assure we have the inspection capacity to assure impeccable quality."
20,10,5,7,0,0,0,0,0,0,0,[],35,7,0,0,0,42,Low,Aerospace/Defense,"Deployed Resources is a Veteran-Owned business with a strong commitment to quality and safety, certified in ISO 9001. Their extensive experience in supporting military operations and disaster response positions them as a reliable partner for innovative temporary facilities.",Schedule a meeting to discuss potential collaboration opportunities and explore their current sourcing needs.,Deployed Resources,https://www.deployedresources.com/,"Rome, New York",,150.0,"Fabrication,Machining,Sheet Metal","WHAT WE DO Deployed Resources is a Veteran-Owned business formed in 2001 by a melding of innovators from the defense, construction, and entertainment industries. We lead the industry in providing turnkey life support facilities and related equipment. We manufacture our containerized equipment for precise control over our inventory. We currently own one of the largest inventories in the US, capable of supporting over 25,000 persons. We are strategically placed throughout the United States to immediately respond to our customers needs. We are ISO 9001:2008 Certified in our manufacturing and turnkey services so our focus on quality and management are integral to every facet of our operations. Our staff is trained in OSHA Competent Person Training, First Aid, ICS/NIMS and have worked throughout the United States so there are no learning curves involved with our performance. We immediately deploy to satisfy our customers needs 24/7/365. We regularly support military training events across the nation, have been involved in every major disaster since 9/11, provide support to the largest special events in the US and are a proven support team member for many of the Top 100 Industrial/Commercial companies in the world. We handle the unconventional and unpredictable with extraordinary flexibility and innovative solutions. With experience from the military, construction, and engineering industries, we provide a synergistic source for temporary facilities and logistics services that has proven to be concise and relevant for demanding clients. MISSION STATEMENT Our mission is to provide our customers with the highest quality, cost effective products and services. We perform our operations with a focus on safety, environmental sustainment, and quality with the highest levels of integrity. We strive to be the industry leader for innovative temporary facilities and consistently complete the projects and tasks others consider impossible."
20,10,5,0,0,5,0,0,0,0,0,[],35,5,0,0,0,40,Low,Aerospace/Defense,"Seastrom Mfg. Co., Inc. has a strong foundation in the aerospace and military sectors, backed by ISO certification and a commitment to domestic manufacturing. With a diverse catalog of over 45,000 items and custom capabilities, they are well-positioned to meet complex assembly needs.",Schedule a discovery call to explore potential collaboration opportunities and assess their current sourcing needs.,"Seastrom Mfg. Co., Inc.",https://www.seastrom-mfg.com/,"Twin Falls, Idaho",,75.0,"Machining,Stamping","Founded in 1928, Seastrom Mfg. Co., Inc's. roots stem from the aerospace and military industries. Seastrom is a leading ISO certified stocking manufacturer of precision mechanical and electronic assembly hardware with over 45,000 catalog items. Seastrom's custom capabilities include custom stamping, screw machine, and contract CNC machining supported by in-house engineering and tool and die departments. Located in a 100,000 square foot facility in Twin Falls, Idaho, Seastrom is proud to produce products made in the U.S.A.."
20,10,5,0,0,5,0,0,0,0,0,[],35,5,0,0,0,40,Low,Aerospace/Defense,"TMD Machining, Inc. is a strong candidate for collaboration in the aerospace sector, boasting AS9100 and NADCAP certifications. Their focus on precision manufacturing and quality assurance aligns well with industry standards.",Schedule a discovery call to explore potential partnership opportunities and understand their current sourcing needs.,"TMD Machining, Inc.",https://tmdmach.com/,"Plainwell, Michigan",Manufacturer,150.0,"Blow Molding,Compression Molding,Electro-Mechanical Assembly,Fabrication,Gears,Injection Molding,Machining,Rotational Molding,RTV Molding,Sheet Metal,Stamping,Structural Foam Molding,Thermoforming","TMD Machining, INC is a privately owned manufacturing shop located in Plainwell Michigan. TMD was established in 1995 to help meet the increasing need for on-time, quality, and precision machined material. TMD focuses on precision manufacturing, lap fitting, hydraulic testing, & pneumatic testing. Our expertise is with: Spools & sleeves, valves & complex assemblies. Quality Mindset We are AS9100 and Nadcap certified on all of our processes. Quality isn't an afterthought in our process, it is developed in parallel with the machining process to create the most robust inspection plan possible. With the use of our APQP process, PFMEA's, MSA's and Control Plans, we deliver a perfect part on time and in budget. TMD Facilities – Total of 120,000 sq ft climate controlled manufacturing facilities – 25,000 sq ft assembly and test facility – NADCAP accredited EDM and Heat Treat facilities – Located on 11 acres in Plainwell Michigan USA – 145 employees, 3 shifts"
20,10,0,10,0,0,0,0,0,0,0,[],30,10,0,0,0,40,Low,Aerospace/Defense,"D & R Machine Co Inc is a well-established player in the aerospace and defense sectors, with strong certifications like ISO 9001 and AS9100. Their investment in automation and high-complexity CNC machining positions them as a reliable partner for precision manufacturing needs.",Schedule a meeting to discuss potential collaboration opportunities and how our SaaS platform can enhance their operational efficiency.,D & R Machine Co Inc,https://www.cadrex.com/d-and-r-machine-company,"Southampton, Pennsylvania",,350.0,"Electro-Mechanical Assembly,Machining","D&R Machine Company, recently acquired by Cadrex Southampton, is a precision CNC machining facility based in Southampton, Pennsylvania. Established in 1971, the company specializes in high-complexity CNC milling, turning, and assembly services, primarily serving the aerospace and defense sectors. With a fleet of nearly 40 CNC machines, D&R Machine has invested significantly in automation, incorporating bar feeders, pallet changers, and gantry loaders to enhance efficiency. The facility is ISO 9001 and AS9100 certified and ITAR-registered, ensuring compliance with stringent industry standards."
20,0,5,7,0,0,0,0,0,0,5,[],25,7,0,5,0,37,Disqualified,Aerospace/Defense,"Otis Technology is a key player in the Aerospace and Defense sector, providing innovative solutions for weapons maintenance. With a strong emphasis on domestic sourcing and a commitment to quality, they are well-positioned to support manufacturing partners.",Explore potential collaboration opportunities with Otis Technology's Military Sales Team.,Otis Technology,https://otistec.com/,"Lyons Falls, New York",,150.0,"Blow Molding,Electro-Mechanical Assembly,Fabrication,Injection Molding,Machining,Stamping,Wire Harness","Otis Technology is a trusted source for weapons maintenance kits accessories and has invested heavily to design and develop top quality, innovative products for our men and women on the front lines. With our machinery, technology and know-how, Otis Technology can support other manufacturers and business partners with a vast portfolio of services. Please contact our Military Sales Team for more information on how we can assist you in your next project. CAPABILITIES: Metal Working Equipment Sewing Capabilities Brush Manufacturing Blister Packaging Rapid Prototyping Full Manual Machine Shop 5 Axis CNC Mill Mill / Turn CNC Machining Center Water-Jet Welding (TIG, MIG and Oxyacetylene) Importation of different files for rapid prototypes Injection Molding Machines Injection Blow Molding Machines Metal Injection Molding De-bind and Sinter Furnaces Automatic Fill Line available for different solvents QA Lab Engineering services available"
