Institution Name,State,City,lat,lon,display_name,geocoded
Snow College,UT,Ephraim,39.3605454,-111.5806727,"Snow College, 100 South, Ephraim, Sanpete County, Utah, 84627, United States of America",True
Southern Utah University,UT,Cedar City,37.6748541,-113.0731048,"Southern Utah University, 351, Shakespeare Lane, Cedar City, Iron County, Utah, 84720, United States of America",True
Uintah Basin Technical College,UT,Roosevelt,40.2987025,-109.9750993,"Uintah Basin Technical College, 1100, East Lagoon Street, Roosevelt, Uintah County, Utah, 84066, United States of America",True
Utah Valley University,UT,Orem,40.2794106,-111.7178868,"Utah Valley University, 800, West University Parkway, Orem, Utah County, Utah, 84058, United States of America",True
Salt Lake Community College,UT,Salt Lake City,40.6726602,-111.9436997,"Salt Lake Community College, 4600 S, Redwood Road, Salt Lake City, Salt Lake County, Utah, 84123, United States of America",True
University of Utah,UT,Salt Lake City,40.7628137,-111.8368719,"University of Utah, 201, Presidents Circle, East Central, Salt Lake City, Salt Lake County, Utah, 84112, United States of America",True
Weber State University,UT,Ogden,41.1887229,-111.9456028,"Weber State University, 3848, Harrison Boulevard, Ogden, Weber County, Utah, 84408, United States of America",True
Vermont State University,VT,Randolph,43.9380854,-72.599981,"Vermont State University (Randolph Campus), 124, Admin Drive, Randolph Center, Randolph, Orange County, Vermont, 05061, United States of America",True
Advanced Technology Institute,VA,Virginia Beach,36.8953347,-76.1914845,"Advanced Technology Institute, 1429, Miller Store Road, Virginia Beach, Virginia, 23455, United States of America",True
Norfolk Technical Center,VA,Norfolk,36.8696154,-76.2095453,"Norfolk Technical Center, 1330, North Military Highway, River Oaks, Janaf, Norfolk, Virginia, 23502, United States of America",True
Central Virginia Community College,VA,Lynchburg,37.3592837,-79.186346,"Central Virginia Community College, CVCC Campus Drive, College Park, Lynchburg, Virginia, 24514, United States of America",True
Mountain Gateway Community College,VA,Clifton Forge,37.8122923,-79.8519523,"Mountain Gateway Community College, 1000, College Drive, Clifton Forge, Alleghany County, Virginia, 24422, United States of America",True
Centura College-Virginia Beach,VA,Virginia Beach,36.8375916,-76.0645724,"Centura College, Dean Drive, Cheltenham Square, Eureka Park, Virginia Beach, Virginia, 23452, United States of America",True
Eastern Shore Community College,VA,Melfa,37.6408333,-75.7516068,"Eastern Shore Community College, 29316, Lankford Highway, Melfa, Accomack County, Virginia, 23410, United States of America",True
Germanna Community College,VA,Locust Grove,,,,False
J Sargeant Reynolds Community College,VA,Richmond,,,,False
Brightpoint Community College,VA,Chester,37.3456465,-77.4080586,"Brightpoint Community College - Chester Campus, 13101, Route 1, Bryan Ridge, Chester, Chesterfield County, Virginia, 23831, United States of America",True
Laurel Ridge Community College,VA,Middletown,39.0365977,-78.2649799,"Laurel Ridge Community College - Middletown Campus, 172, Skirmisher Lane, Middletown, Frederick County, Virginia, 22645, United States of America",True
Mountain Empire Community College,VA,Big Stone Gap,36.8542181,-82.7595212,"Mountain Empire Community College, 3441, Mountain Empire Road, Big Stone Gap, Wise County, Virginia, 24219, United States of America",True
New River Community College,VA,Dublin,,,,False
Tidewater Tech-Trades,VA,Norfolk,,,,False
Northern Virginia Community College,VA,Annandale,38.8339054,-77.2363502,"Northern Virginia Community College - Annandale Campus, 8333, Little River Turnpike, Annandale, Fairfax County, Virginia, 22003, United States of America",True
Patrick & Henry Community College,VA,Martinsville,36.7388003,-79.8701585,"Patrick & Henry Community College, 645, Patriot Avenue, Martinsville, Henry County, Virginia, 24112, United States of America",True
Paul D Camp Community College,VA,Franklin,,,,False
Piedmont Virginia Community College,VA,Charlottesville,,,,False
Rappahannock Community College,VA,Glenns,,,,False
Southside Virginia Community College,VA,Alberta,36.8390242,-77.9179892,"Southside Virginia Community College - Christanna Campus, Campus Drive, Alberta, Brunswick County, Virginia, 23821, United States of America",True
Southwest Virginia Community College,VA,Cedar Bluff,,,,False
Virginia Highlands Community College,VA,Abingdon,36.6990404,-82.0014682,"Virginia Highlands Community College, Fulkerson Street Southwest, Fractionville, Abingdon, Washington County, Virginia, 24210, United States of America",True
Virginia Western Community College,VA,Roanoke,37.2457228,-79.9732946,"Virginia Western Community College, 3094, Colonial Avenue Southwest, Bluefield Heights, Roanoke, Virginia, 24015, United States of America",True
Wytheville Community College,VA,Wytheville,36.9558557,-81.0714708,"Wytheville Community College, 1000, East Main Street, Wytheville, Wythe County, Virginia, 24382, United States of America",True
Bellingham Technical College,WA,Bellingham,48.764887,-122.510672,"Bellingham Technical College, 3028, Lindbergh Avenue, Birchwood, Bellingham, Whatcom County, Washington, 98225, United States of America",True
Big Bend Community College,WA,Moses Lake,,,,False
Clark College,WA,Vancouver,45.6342302,-122.6527783,"Clark College, 1933, Fort Vancouver Way, Central Park, Vancouver, Clark County, Washington, 98663, United States of America",True
Clover Park Technical College,WA,Lakewood,47.1762988,-122.4947129,"Clover Park Technical College, Lakewood, Pierce County, Washington, 98499, United States of America",True
Columbia Basin College,WA,Pasco,46.2534693,-119.1213647,"Columbia Basin College, Pasco, Franklin County, Washington, 99301, United States of America",True
Divers Institute of Technology,WA,Seattle,47.6476048,-122.3408349,"Divers Institute of Technology, 1341, North Northlake Way, Fremont, Seattle, King County, Washington, 98103, United States of America",True
Edmonds College,WA,Lynnwood,47.8173949,-122.3275206,"Edmonds College, 20000, 68th Avenue West, Lynnwood, Snohomish County, Washington, 98036, United States of America",True
Everett Community College,WA,Everett,48.005767,-122.2026286,"Everett Community College, 2000, Tower Street, Northwest Everett, Everett, Snohomish County, Washington, 98201, United States of America",True
The Evergreen State College,WA,Olympia,47.0749498,-122.9731279,"The Evergreen State College, 2700, Evergreen Parkway Northwest, Olympia, Thurston County, Washington, 98505, United States of America",True
Pierce College District,WA,Lakewood,,,,False
Grays Harbor College,WA,Aberdeen,46.9551501,-123.8012069,"Grays Harbor College, 1620, Edward P Smith Drive, Aberdeen, Grays Harbor County, Washington, 98520, United States of America",True
Green River College,WA,Auburn,47.3139423,-122.1778941,"Green River College, 126th Avenue Southeast, Lea Hill, Auburn, King County, Washington, 90092, United States of America",True
Highline College,WA,Des Moines,47.3879578,-122.3025023,"Highline College, 2400, South 240th Street, Highline, Des Moines, King County, Washington, 98198, United States of America",True
Bates Technical College,WA,Tacoma,47.2515115,-122.4464119,"Bates Technical College Down Campus, 1101, South Yakima Avenue, McCarver Neighborhood, Tacoma, Pierce County, Washington, 98405, United States of America",True
Lake Washington Institute of Technology,WA,Kirkland,47.7047485,-122.1673289,"Lake Washington Institute of Technology, 11605, 132nd Avenue Northeast, Firloch, Kirkland, King County, Washington, 98034, United States of America",True
Lower Columbia College,WA,Longview,46.1423913,-122.938378,"Lower Columbia College, Commerce Avenue, Longview, Cowlitz County, Washington, 98632, United States of America",True
North Seattle College,WA,Seattle,47.6987081,-122.3325518,"North Seattle College, 9600, College Way North, Licton Springs, Maple Leaf, Seattle, King County, Washington, 98103, United States of America",True
Olympic College,WA,Bremerton,47.5748857,-122.6353433,"Olympic College, 1600, Chester Avenue, Bremerton, Kitsap County, Washington, 98337, United States of America",True
Perry Technical Institute,WA,Yakima,46.5720667,-120.5349625,"Perry Technical Institute, 2011, West Washington Avenue, Yakima, Yakima County, Washington, 98903, United States of America",True
Peninsula College,WA,Port Angeles,48.100617,-123.4131751,"Peninsula Community College, 1502, East Lauridsen Boulevard, Port Angeles, Clallam County, Washington, 98362, United States of America",True
Renton Technical College,WA,Renton,47.491597,-122.1761368,"Renton Technical College, Jefferson Avenue Northeast, Liberty Ridge, Renton, King County, Washington, 98056, United States of America",True
South Seattle College,WA,Seattle,47.5481933,-122.3523391,"South Seattle College, 6000, 16th Avenue Southwest, Delridge, Seattle, King County, Washington, 98106, United States of America",True
Seattle Central College,WA,Seattle,47.6161905,-122.3214977,"Seattle Central College, East Howell Street, Capitol Hill, Seattle, King County, Washington, 98191, United States of America",True
Shoreline Community College,WA,Shoreline,47.7489752,-122.3598849,"Shoreline Community College, Carlyle Hall Road North, Richmond Highlands, Shoreline, King County, Washington, 98133, United States of America",True
Skagit Valley College,WA,Mount Vernon,48.4376932,-122.3101454,"Skagit Valley College, 2405, Mount Vernon, Skagit County, Washington, 98273, United States of America",True
South Puget Sound Community College,WA,Olympia,47.022211,-122.9317291,"South Puget Sound Community College, 2011, Mottman Road Southwest, Olympia, Thurston County, Washington, 98512, United States of America",True
Spokane Community College,WA,Spokane,47.6748784,-117.3576797,"Spokane Community College, North Ralph Street, Chief Garry Park, Spokane, Spokane County, Washington, 99217, United States of America",True
Walla Walla Community College,WA,Walla Walla,46.0792707,-118.2778138,"Walla Walla Community College, Water Center Drive, Walla Walla, Walla Walla County, Washington, 99362, United States of America",True
Walla Walla University,WA,College Place,46.0464038,-118.3919772,"Walla Walla University Church, Southwest 4th Street, College Place, Walla Walla County, Washington, 99324, United States of America",True
Wenatchee Valley College,WA,Wenatchee,47.4308399,-120.3378998,"Wenatchee Valley College, Nelson Avenue, Wenatchee, Chelan County, Washington, 98801, United States of America",True
Yakima Valley College,WA,Yakima,46.5851248,-120.5281718,"Yakima Valley College, West Nob Hill Boulevard, Yakima, Yakima County, Washington, 98902, United States of America",True
Ben Franklin Career Center,WV,Dunbar,38.3678717,-81.753736,"Ben Franklin Career Center, 28th Street, Dunbar, Kanawha County, West Virginia, 25064, United States of America",True
James Rumsey Technical Institute - Adult Education,WV,Martinsburg,,,,False
Mercer County Technical Education Center,WV,Princeton,37.3595666,-81.1041646,"Mercer County Technical Education Center, Stafford Drive, Princeton, Mercer County, West Virginia, 24740, United States of America",True
Academy of Careers and Technology,WV,Beckley,37.7951897,-81.165339,"Academy of Careers and Technology, School Road, Beckley, Raleigh County, West Virginia, 25927, United States of America",True
Southern West Virginia Community and Technical College,WV,Logan,37.8514207,-82.0234276,"Southern West Virginia Community and Technical College - Logan Campus, Lower Dempsey Branch Road, Thompson Town, Mount Gay, Logan County, West Virginia, 25614, United States of America",True
Fred W Eberle Technical Center,WV,Buckhannon,39.0017147,-80.2256312,"Fred W Eberle Technical Center, Morton Avenue, Buckhannon, Upshur County, West Virginia, 26201, United States of America",True
West Virginia Northern Community College,WV,Wheeling,40.0632538,-80.7213475,"West Virginia Northern Community College, 1704, Market Street, Downtown Wheeling Historic District, Vineyard Hills, Wheeling, Ohio County, West Virginia, 26003, United States of America",True
Wheeling University,WV,Wheeling,40.0714296,-80.6907569,"Wheeling University, Locust Avenue, Lenox, Wheeling, Ohio County, West Virginia, 26003, United States of America",True
Wood County Technical Center-Practical Nursing,WV,Parkersburg,,,,False
Madison Area Technical College,WI,Madison,43.0377191,-89.3955859,"Madison Area Technical College-Goodman South Campus, 2429, Perry Street, Burr Oaks, Madison, Dane County, Wisconsin, 53713, United States of America",True
Blackhawk Technical College,WI,Janesville,,,,False
Lakeshore Technical College,WI,Cleveland,43.9249379,-87.7534367,"Lakeshore College - Cleveland, 1290, North Avenue, Cleveland, Manitowoc County, Wisconsin, 53015, United States of America",True
Mid-State Technical College,WI,Wisconsin Rapids,44.3908418,-89.7838515,"Mid-State Technical College - Wisconsin Rapids Campus, 500, 32nd Street North, Wisconsin Rapids, Wood County, Wisconsin, 54494, United States of America",True
Nicolet Area Technical College,WI,Rhinelander,45.6098499,-89.4170861,"Nicolet Area Technical College, 5364, College Drive, Rhinelander, Oneida County, Wisconsin, 54501, United States of America",True
Northcentral Technical College,WI,Wausau,44.9853741,-89.64536,"Northcentral Technical College-Wausau, 1000, West Campus Drive, Northwest, Wausau, Marathon County, Wisconsin, 54401, United States of America",True
Northeast Wisconsin Technical College,WI,Green Bay,44.5281053,-88.1044452,"Northeast Wisconsin Technical College-Green Bay, 2740, West Mason Street, Fritsch Park, Green Bay, Brown County, Wisconsin, 54307, United States of America",True
Chippewa Valley Technical College,WI,Eau Claire,44.7928955,-91.5030813,"Chippewa Valley Technical College, 620, West Clairemont Avenue, Upper Campus, Eau Claire, Eau Claire County, Wisconsin, 54701, United States of America",True
Waukesha County Technical College,WI,Pewaukee,43.072232,-88.2559265,"Waukesha County Technical College, Lookout Drive, Village of Pewaukee, Waukesha County, Wisconsin, 53072, United States of America",True
Casper College,WY,Casper,42.8282385,-106.3284324,"Casper College, South Oak Street, Casper, Natrona County, Wyoming, 82605, United States of America",True
Eastern Wyoming College,WY,Torrington,42.0798571,-104.1913504,"Eastern Wyoming College, Torrington, Goshen County, Wyoming, 82240, United States of America",True
Laramie County Community College,WY,Cheyenne,41.1041483,-104.7783011,"Laramie County Community College, 1400, East College Drive, Cheyenne, Laramie County, Wyoming, 82007, United States of America",True
Northwest College,WY,Powell,44.7631468,-108.7649295,"Northwest College, 231, West 6th Street, Powell, Park County, Wyoming, 82435, United States of America",True
Northern Wyoming Community College District,WY,Sheridan,,,,False
Western Wyoming Community College,WY,Rock Springs,41.5908728,-109.2365813,"Western Wyoming Community College, 2500, College Drive, Rock Springs, Sweetwater County, Wyoming, 82901, United States of America",True
WyoTech,WY,Laramie,41.3036111,-105.6209268,"WyoTech, 1889, Venture Drive, Laramie, Albany County, Wyoming, 82070, United States of America",True
Palau Community College,PW,Koror,,,,False
Georgia Piedmont Technical College,GA,Clarkston,,,,False
ETI School of Skilled Trades,IL,Willowbrook,,,,False
Miller-Motte College-Tulsa,OK,Tulsa,36.1094085,-95.9037912,"Miller-Motte College, 3801, South Sheridan Road, Tulsa, Tulsa County, Oklahoma, 74145, United States of America",True
Francis Tuttle Technology Center,OK,Oklahoma City,35.6217135,-97.5826538,"Francis Tuttle Technology Center - Portland Campus, 3500, Northwest 150th Street, Oklahoma City, Oklahoma County, Oklahoma, 73134, United States of America",True
Central Technology Center,OK,Drumright,,,,False
Athens Technical College,GA,Athens,33.989178,-83.3402109,"Athens Technical College, Hull Road, Wonderland Estates, Athens, Clarke County, Georgia, 30601, United States of America",True
GateWay Community College-Central City,AZ,Phoenix,33.449924,-111.9976567,"GateWay Community College, 108, South 40th Street, Central City, Phoenix, Maricopa County, Arizona, 85034, United States of America",True
Owensboro Community and Technical College,KY,Owensboro,37.7187124,-87.0832882,"Owensboro Community and Technical College, Foors Lane, Owensboro, Daviess County, Kentucky, 42303, United States of America",True
Moore Norman Technology Center,OK,Norman,,,,False
Franklin County Career and Technology Center,PA,Chambersburg,,,,False
Red River Technology Center,OK,Duncan,34.4910661,-97.9899317,"Red River Technology Center, West Bois D'Arc Avenue, Dixie Park, Duncan, Stephens County, Oklahoma, 73533, United States of America",True
Southern Union State Community College,AL,Wadley,33.1287985,-85.5722053,"Southern Union State Community College, Cooledge Street, Wadley, Randolph County, Alabama, 36276, United States of America",True
Clinton Technical School,MO,Clinton,38.3635459,-93.7684672,"Clinton Technical School, 602, South 5th Street, Clinton, Henry County, Missouri, 64735, United States of America",True
Greene County Career and Technology Center,PA,Waynesburg,39.8936482,-80.1510224,"Greene County Career and Technology Center, 60, Zimmerman Drive, Waynesburg, Greene County, Pennsylvania, 15370, United States of America",True
Pike-Lincoln Technical Center,MO,Eolia,,,,False
San Joaquin Valley College-Fresno Trades Education,CA,Fresno,,,,False
Metro Technology Centers,OK,Oklahoma City,,,,False
Luna Community College,NM,Las Vegas,35.6156436,-105.2524506,"Luna Community College, 366, Luna Drive, Las Vegas, San Miguel County, New Mexico, 87701, United States of America",True
Great Plains Technology Center,OK,Lawton,,,,False
Pioneer Technology Center,OK,Ponca City,,,,False
Portage Lakes Career Center,OH,Uniontown,40.9431996,-81.4719382,"Portage Lakes Career Center, 4401, Shriver Road, Green Meadows Estates, Uniontown, Summit County, Ohio, 44685, United States of America",True
Caddo Kiowa Technology Center,OK,Fort Cobb,,,,False
"Center for Instruction, Technology & Innovation",NY,Mexico,,,,False
Southern Oklahoma Technology Center,OK,Ardmore,,,,False
Canadian Valley Technology Center,OK,El Reno,,,,False
Meridian Technology Center,OK,Stillwater,36.107339,-97.1095532,"Meridian Technology Center, South Berkshire Drive, Westbrook Estates, Stillwater, Payne County, Oklahoma, 74074, United States of America",True
Universal Technical Institute of Illinois Inc,IL,Lisle,,,,False
Pennsylvania College of Technology,PA,Williamsport,41.2360615,-77.0275145,"Pennsylvania College of Technology, College Avenue, Millionaire's Row, Williamsport, Lycoming County, Pennsylvania, 17702, United States of America",True
Ogeechee Technical College,GA,Statesboro,32.3955618,-81.8185452,"Ogeechee Technical College, Joe Kennedy Boulevard, Statesboro, Bulloch County, Georgia, 30460, United States of America",True
Southern Technical College,FL,Fort Myers,,,,False
Southwest Technology Center,OK,Altus,,,,False
Western Area Career & Technology Center,PA,Canonsburg,,,,False
Southeastern Technical College,GA,Vidalia,32.2038886,-82.3659577,"Southeastern Technical College, 1st Street, Vidalia, Toombs County, Georgia, 30474, United States of America",True
Erwin Technical College,FL,Tampa,,,,False
Central Pennsylvania Institute of Science and Technology,PA,Pleasant Gap,40.8817671,-77.7406026,"Central Pennsylvania Institute of Science and Technology, North Harrison Road, Spring Township, Centre County, Pennsylvania, 16823, United States of America",True
Northwest Educational Center,,Houston,,,,False
National Career Education,CA,Citrus Heights,,,,False
All-State Career-Baltimore,MD,Baltimore,,,,False
Lincoln Technical Institute-Moorestown,NJ,Moorestown,,,,False
Knox County Career Center,OH,Mount Vernon,40.3756456,-82.4746212,"Knox County Career Center, Martinsburg Road, Mount Vernon, Pleasant Township, Knox County, Ohio, 43050, United States of America",True
Madison Adult Career Center,OH,Mansfield,40.7741815,-82.4612884,"Madison Adult Career Center, 600, Esley Lane, Wooster Heights, Mansfield, Madison Township, Richland County, Ohio, 44905, United States of America",True
Remington College-Cleveland Campus,OH,Cleveland,,,,False
Brown & Clermont Adult Career Campuses,OH,Bethel,,,,False
Chisholm Trail Technology Center,OK,Omega,,,,False
Gordon Cooper Technology Center,OK,Shawnee,,,,False
Kiamichi Technology Center-McAlester,OK,McAlester,,,,False
Eastern Center for Arts and Technology,PA,Willow Grove,40.1589046,-75.1082974,"Eastern Center for Arts and Technology, 3075, Terwood Road, Morganville, Willow Grove, Upper Moreland Township, Montgomery County, Pennsylvania, 19090, United States of America",True
College of the Marshall Islands,MH,Majuro,,,,False
Remington College-Fort Worth Campus,TX,North Richland Hills,,,,False
School of Automotive Machinists & Technology,TX,Houston,,,,False
Centura College-Newport News,VA,Newport News,37.1404676,-76.517314,"Centura College - Newport News, 616, Denbigh Boulevard, Newport News, Virginia, 23608, United States of America",True
Centura College-Norfolk,VA,Norfolk,36.9084309,-76.232674,"Centura College, North Military Highway, Rosemont, Norfolk, Virginia, 23513, United States of America",True
Technical & Career Education Center,VA,Virginia Beach,,,,False
Madison Oneida BOCES,NY,Verona,43.1411112,-75.5598764,"Madison-Oneida BOCES, Tilden Hill Road, Town of Verona, Oneida County, New York, 13478, United States of America",True
Bay Mills Community College,MI,Brimley,46.4546027,-84.6065971,"Bay Mills Community College, 12214, West Lakeshore Drive, Westons Iroquois Beach, Brimley, Bay Mills Township, Chippewa County, Michigan, 49715, United States of America",True
CET-Coachella,CA,Coachella,,,,False
CET-Oxnard,CA,Oxnard,,,,False
CET-Santa Maria,CA,Santa Maria,,,,False
Greater Lowell Technical School,MA,Tyngsboro,,,,False
Genesis Career College-Lebanon,TN,Lebanon,,,,False
Southwest College for the Deaf,TX,Big Spring,,,,False
Hacienda La Puente Adult Education,CA,La Puente,,,,False
Hawaii Community College,HI,Hilo,,,,False
Buckeye Joint Vocational School,OH,New Philadelphia,,,,False
Greater Altoona Career & Technology Center,PA,Altoona,40.5083776,-78.3980506,"Greater Altoona Career & Technology Center, 1500, 4th Avenue, East End, Altoona, Blair County, Pennsylvania, 16602, United States of America",True
Erie 2 Chautauqua Cattaraugus BOCES,NY,Angola,,,,False
Eastern New Mexico University Ruidoso Branch Community College,NM,Ruidoso,,,,False
Heartland Community College,IL,Normal,40.534973,-89.0121645,"Heartland Community College, 1500, West Raab Road, Normal, McLean County, Illinois, 61761, United States of America",True
Mid-EastCTC-Adult Education,OH,Zanesville,,,,False
Copper Mountain Community College,CA,Joshua Tree,,,,False
Coconino Community College,AZ,Flagstaff,35.1711143,-111.6455019,"Coconino Community College, East Zuni Drive, Pinnacle Pines, Flagstaff, Coconino County, Arizona, 86011, United States of America",True
Eastland-Fairfield Career and Technical Schools,OH,Groveport,,,,False
Mahoning County Career and Technical Center,OH,Canfield,41.032088,-80.7858355,"Mahoning County Career and Technical Center, North Palmyra Road, The Lakes at the Preserve, Canfield, Mahoning County, Ohio, 44451, United States of America",True
Scioto County Career Technical Center,OH,Lucasville,,,,False
Remington College-Memphis Campus,TN,Memphis,,,,False
Industrial Management Training Institute,CT,Waterbury,,,,False
Saline County Career Center,MO,Marshall,39.1151706,-93.211006,"Saline County Career Center, West Vest Street, Marshall, Saline County, Missouri, 65340, United States of America",True
Cass Career Center,MO,Harrisonville,,,,False
Washington County Career Center-Adult Technical Training,OH,Marietta,,,,False
Vantage Career Center,OH,Van Wert,,,,False
Indian Capital Technology Center-Muskogee,OK,Muskogee,35.776181,-95.3119856,"Indian Capital Technology Center, 2403, North 41st Street East, Muskogee, Muskogee County, Oklahoma, 74403, United States of America",True
Western Technology Center,OK,Burns Flat,,,,False
Eastern Oklahoma County Technology Center,OK,Choctaw,,,,False
Venango County Area Vocational Technical School,PA,Oil City,,,,False
Lancaster County Career and Technology Center,PA,Willow Street,,,,False
Indiana County Technology Center,PA,Indiana,40.6461061,-79.1218299,"Indiana County Technology Center, Hamill Road, Chestnut Grove, White Township, Indiana County, Pennsylvania, 15701, United States of America",True
Northern Tier Career Center,PA,Towanda,41.8009872,-76.4857706,"Northern Tier Career Center, 120, Career Center Lane, Towanda, Bradford County, Pennsylvania, 18848, United States of America",True
All-State Career School-Pittsburgh,PA,West Mifflin,,,,False
United Technical Center,WV,Clarksburg,39.3108047,-80.3584117,"United Technical Center, Gore Road, Clarksburg, Harrison County, West Virginia, 26369, United States of America",True
Charles H McCann Technical School,MA,North Adams,42.6609095,-73.1015938,"Charles H. McCann Technical School, 70, Hodges Cross Road, North Adams, Berkshire County, Massachusetts, 01247, United States of America",True
Putnam Career and Technical Center,WV,Eleanor,38.535077,-81.9235147,"Putnam Career and Technical Center, 300, Roosevelt Boulevard, Eleanor, Putnam County, West Virginia, 25070, United States of America",True
Oconee Fall Line Technical College,GA,Sandersville,32.9965626,-82.8401087,"Oconee Fall Line Technical College (Sandersville Campus), Fall Line Freeway, Sandersville, Washington County, Georgia, 31082, United States of America",True
York County Community College,ME,Wells,43.3071689,-70.5942211,"York County Community College, 112, College Drive, Wells, York County, Maine, 04090, United States of America",True
Tillamook Bay Community College,OR,Tillamook,45.456358,-123.8133775,"Tillamook Bay Community College, 3rd Street, Tillamook, Tillamook County, Oregon, United States of America",True
Vanguard-Sentinel Adult Career and Technology Center,OH,Fremont,,,,False
San Joaquin Valley College-Trades Education Center,CA,Fresno,,,,False
Oregon Coast Community College,OR,Newport,44.6034631,-124.0461002,"Oregon Coast Community College: Central County Campus, 400, Southeast College Way, South Beach, Newport, Lincoln County, Oregon, 97366, United States of America",True
Osceola Technical College,FL,Kissimmee,,,,False
Green Country Technology Center,OK,Okmulgee,35.6326356,-95.9366915,"Green Country Technology Center, Kennedy Street, Okmulgee, Okmulgee County, Oklahoma, 74447, United States of America",True
Klamath Community College,OR,Klamath Falls,42.1956962,-121.7007318,"Klamath Community College, 7390, South 6th Street, Hager, Klamath Falls, Klamath County, Oregon, 97603, United States of America",True
Cayuga Onondaga BOCES,NY,Auburn,,,,False
Clearfield County Career and Technology Center,PA,Clearfield,,,,False
Delaware County Intermediate Unit,PA,Broomall,,,,False
Mid-Del Technology Center,OK,Midwest City,35.455082,-97.4024607,"Mid-Del Technology Center, Bomber Trail, Midwest City, Oklahoma County, Oklahoma, 73110, United States of America",True
Dutchess BOCES Career Technical Institute,NY,Poughkeepsie,,,,False
Institute of Technology,CA,Clovis,,,,False
Ocean County Vocational-Technical School,NJ,Toms River,,,,False
Okaloosa Technical College,FL,Fort Walton Beach,30.4690154,-86.6151422,"Okaloosa Technical College, Lewis Turner Boulevard, Fort Walton Beach, Okaloosa County, Florida, 32547, United States of America",True
Lincoln Technical Institute-Lincoln,RI,Lincoln,,,,False
Wayne County Schools Career Center,OH,Smithville,40.8636781,-81.8689788,"Wayne County Schools Career Center, Kaufman Drive, Smithville, Wayne County, Ohio, 44677, United States of America",True
South Louisiana Community College,LA,Lafayette,30.2180404,-92.0523588,"South Louisiana Community College Lafayette Campus, 1101, Bertrand Drive, Lafayette, Lafayette Parish, Louisiana, 70506, United States of America",True
Universal Technical Institute of California Inc,CA,Rancho Cucamonga,,,,False
New York Automotive and Diesel Institute,NY,Jamaica,,,,False
Interactive College of Technology,TX,Pasadena,,,,False
Career School of Texas,TX,Houston,29.8298247,-95.3833745,"Career School Of Texas, 4473, North Freeway, Independence Heights, Houston, Harris County, Texas, 77037, United States of America",True
M-DCPS The English Center,FL,Miami,,,,False
San Joaquin Valley College-Ontario,CA,Ontario,34.0685407,-117.5503805,"San Joaquin Valley College, San Bernardino Freeway, Ontario, San Bernardino County, California, 91743, United States of America",True
Technical Institute - Mooresville,NC,Mooresville,35.6053808,-80.8550389,"NASCAR Technical Institute, Byers Creek Road, Mooresville, Iredell County, North Carolina, 28117, United States of America",True
Jay's Technical Institute,TX,Houston,,,,False
South Florida Institute of Technology,FL,Miami,,,,False
InterCoast Colleges-West Covina,CA,West Covina,,,,False
ATA College,CA,El Cajon,,,,False
Mountwest Community and Technical College,WV,Huntington,38.3926592,-82.4582079,"Mountwest Community and Technical College, 1, Mountwest Way, Huntington, Cabell County, West Virginia, 25701, United States of America",True
Remington College-North Houston Campus,TX,Houston,,,,False
Universal Technical Institute of Pennsylvania Inc,PA,Exton,,,,False
Employment Solutions-College for Technical Education,KY,Lexington,,,,False
Delta Technical College-Mississippi,MS,Horn Lake,,,,False
New River Community and Technical College,WV,Beaver,,,,False
UEI College-West Covina,CA,West Covina,,,,False
Mountainland Technical College,UT,Lehi,40.4196134,-111.8860894,"Mountainland Technical College, 2301, Ashton Boulevard, Lehi, Utah County, Utah, 84043, United States of America",True
Universal Technical Institute - Sacramento,CA,Sacramento,38.64643,-121.529789,"Universal Technical Institute Sacramento, Duckhorn Drive, Sacramento, Sacramento County, California, 95834, United States of America",True
Stautzenberger College-Brecksville,OH,Brecksville,,,,False
Automotive Training Center-Warminster,PA,Warminster,40.2006588,-75.075294,"Automotive Training Center, 900, Johnsville Boulevard, Warminster Township, Bucks County, Pennsylvania, 18974, United States of America",True
CBT Technology Institute-Main Campus,FL,Miami,,,,False
CBT Technology Institute-Hialeah,FL,Hialeah,25.867039,-80.3027709,"CBT Technology Institute - Hialeah Campus, 935, West 49th Street, Palm Springs, Hialeah, Miami-Dade County, Florida, 33012, United States of America",True
Valley College of Medical Careers,CA,West Hills,,,,False
Advanced Welding Institute,VT,South Burlington,,,,False
Miller-Motte College-Raleigh,NC,Raleigh,,,,False
San Joaquin Valley College-Hesperia,CA,Hesperia,,,,False
South Texas Vocational Technical Institute-Brownsville,TX,Brownsville,,,,False
Miller-Motte College-STVT-Corpus Christi,TX,Corpus Christi,,,,False
CBT Technology Institute-Cutler Bay,FL,Cutler Bay,,,,False
Emerald Coast Technical College,FL,DeFuniak Springs,30.7320693,-86.1281232,"Emerald Coast Technical College, North 20th Street, Dixon, DeFuniak Springs, Walton County, Florida, 32433, United States of America",True
Somerset County Technology Center,PA,Somerset,,,,False
Miller-Motte College-Fayetteville,NC,Fayetteville,,,,False
Miller-Motte College-STVT-San Antonio,TX,San Antonio,,,,False
Universal Technical Institute-Dallas Fort Worth,TX,Irving,,,,False
Miller-Motte College-Jacksonville,NC,Jacksonville,,,,False
Advanced Training Institute,NV,Las Vegas,,,,False
American Trade School,MO,Saint Ann,,,,False
Northeast Technical Institute,ME,Scarborough,,,,False
