id,source,institution_name,phone,contact_name,contact_position,contact_email,contact_phone,address,website,programs,location_parsed.city,location_parsed.state,location_parsed.country,processed_at,program_categories.welding,program_categories.hvac,program_categories.automotive,program_categories.construction,program_categories.electronics,program_categories.machining,program_categories.cad_cam,program_categories.plumbing,program_categories.woodworking
ts_1217,TRADE_SCHOOLS,Northern Virginia Community College,7033233000,Anne Kress,President,—,7033233000,"4001 Wakefield Chapel Rd, Annandale, VA 22003-3796",https://www.nvcc.edu/,HVAC|Diesel & Automotive Tech|Construction|Welding,4001 Wakefield Chapel Rd,Annandale,VA 22003-3796,2025-09-22T09:01:54.581560,True,True,True,True,False,False,False,False,False
ts_1219,TRADE_SCHOOLS,Patrick & Henry Community College,2766560200,Greg Hodges,President,ghodges@patrickhenry.edu,2766560201,"645 Patriot Avenue, Martinsville, VA 24112",www.patrickhenry.edu/,Construction|Plumbing & Pipefitting|HVAC,645 Patriot Avenue,Martinsville,VA 24112,2025-09-22T09:01:54.581588,False,True,False,True,False,False,False,True,False
ts_1221,TRADE_SCHOOLS,Paul D Camp Community College,7575696700,Corey McCray,President,cmccray@pdc.edu,7575696712,"100 N College Dr, Franklin, VA 23851",www.pdc.edu/,Machine & Mechanical Systems|HVAC|Welding,100 N College Dr,Franklin,VA 23851,2025-09-22T09:01:54.581615,True,True,False,False,False,True,False,False,False
ts_1223,TRADE_SCHOOLS,Piedmont Virginia Community College,4349773900,Jean Runyon,President,jrunyon@pvcc.edu,4349616598,"501 College Drive, Charlottesville, VA 22902-7589",www.pvcc.edu/,Machine & Mechanical Systems|CAD/CAM Drafting |Construction|Electronics|Plumbing & Pipefitting|Welding,501 College Drive,Charlottesville,VA 22902-7589,2025-09-22T09:01:54.581643,True,False,False,True,True,True,True,True,False
ts_1225,TRADE_SCHOOLS,Rappahannock Community College,8047586730, Shannon Kennedy,President,skennedy@rappahannock.edu,8047586701,"12745 College Drive, Glenns, VA 23149-2616",www.rappahannock.edu/,HVAC|Electronics|CAD/CAM Drafting |Diesel & Automotive Tech|Welding,12745 College Drive,Glenns,VA 23149-2616,2025-09-22T09:01:54.581672,True,True,True,False,True,False,True,False,False
ts_1227,TRADE_SCHOOLS,Southside Virginia Community College,8882207822,Quentin Johnson,President,quentin.johnson@southside.edu,4349491004,"109 Campus Drive, Alberta, VA 23821",https://www.southside.edu/,Diesel & Automotive Tech|HVAC|Machine & Mechanical Systems|Welding,109 Campus Drive,Alberta,VA 23821,2025-09-22T09:01:54.581700,True,True,True,False,False,True,False,False,False
ts_1229,TRADE_SCHOOLS,Southwest Virginia Community College,2769642555,Clint Hayes,President,clint.hayes@sw.edu,2769647315,"369 College Road  US Rt. 19, 6 Miles S. Claypool Hill, Cedar Bluff, VA 24609",sw.edu/,Diesel & Automotive Tech|CAD/CAM Drafting |HVAC|Machine & Mechanical Systems|Welding,369 College Road  US Rt. 19,6 Miles S. Claypool Hill,Cedar Bluff,2025-09-22T09:01:54.581730,True,True,True,False,False,True,True,False,False
ts_1231,TRADE_SCHOOLS,Virginia Highlands Community College,2767392400,"Adam Hutchison",President,ahutchison@vhcc.edu,2767392421,"100 VHCC Drive, Abingdon, VA 24212-0828",www.vhcc.edu/,Diesel & Automotive Tech|HVAC|Machine & Mechanical Systems|Welding,100 VHCC Drive,Abingdon,VA 24212-0828,2025-09-22T09:01:54.581759,True,True,True,False,False,True,False,False,False
ts_1233,TRADE_SCHOOLS,Virginia Western Community College,5408578922,Amy Balzer,Assistant to the College President,abalzer@virginiawestern.edu,5408577311,"3094 Colonial Ave, Roanoke, VA 24015",virginiawestern.edu/,Diesel & Automotive Tech|HVAC|Construction|Plumbing & Pipefitting|Machine & Mechanical Systems|CAD/CAM Drafting,3094 Colonial Ave,Roanoke,VA 24015,2025-09-22T09:01:54.581787,False,True,True,True,False,True,True,True,False
ts_1235,TRADE_SCHOOLS,Wytheville Community College,2762234700,Dean Sprinkle,President,dsprinkle@wcc.vccs.edu,2762234848,"1000 E Main Street, Wytheville, VA 24382-3308",www.wcc.vccs.edu/,Welding|Woodworking & Carpentry|HVAC|Machine & Mechanical Systems|Plumbing & Pipefitting|Diesel & Automotive Tech,1000 E Main Street,Wytheville,VA 24382-3308,2025-09-22T09:01:54.581815,True,True,True,False,False,True,False,True,True
ts_1237,TRADE_SCHOOLS,Bellingham Technical College,3607527000,James Lemerond,President,jlemerond@btc.edu,3607528333,"3028 Lindbergh Ave, Bellingham, WA 98225-1599",https://www.btc.edu/,Diesel & Automotive Tech|HVAC|Machine & Mechanical Systems|Welding,3028 Lindbergh Ave,Bellingham,WA 98225-1599,2025-09-22T09:01:54.581843,True,True,True,False,False,True,False,False,False
ts_1239,TRADE_SCHOOLS,Big Bend Community College,5097932222,Sara Thompson Tweedy,President,sarat@bigbend.edu,5097932000,"7662 Chanute St NE, Moses Lake, WA 98837-3299",https://www.bigbend.edu/,Diesel & Automotive Tech|Machine & Mechanical Systems|Welding,7662 Chanute St NE,Moses Lake,WA 98837-3299,2025-09-22T09:01:54.581871,True,False,True,False,False,True,False,False,False
ts_1241,TRADE_SCHOOLS,Clark College,3609922000,Karin Edwards,President,kedwards@clark.edu,3609922101,"1933 Fort Vancouver Way, Vancouver, WA 98663-3598",https://www.clark.edu/,Diesel & Automotive Tech|Welding|Machine & Mechanical Systems,1933 Fort Vancouver Way,Vancouver,WA 98663-3598,2025-09-22T09:01:54.581898,True,False,True,False,False,True,False,False,False
ts_1243,TRADE_SCHOOLS,Clover Park Technical College,2535895800,Joyce Loveday,President,—,2535895500,"4500 Steilacoom Blvd SW, Lakewood, WA 98499-4004",www.cptc.edu/,Diesel & Automotive Tech|Machine & Mechanical Systems|Construction|HVAC|Welding,4500 Steilacoom Blvd SW,Lakewood,WA 98499-4004,2025-09-22T09:01:54.581926,True,True,True,True,False,True,False,False,False
ts_1245,TRADE_SCHOOLS,Columbia Basin College,5095470511,Rebekah Woods,President,—,50954248012201,"2600 N 20th Ave, Pasco, WA 99301",www.columbiabasin.edu/,Diesel & Automotive Tech|Welding|Machine & Mechanical Systems,2600 N 20th Ave,Pasco,WA 99301,2025-09-22T09:01:54.581954,True,False,True,False,False,True,False,False,False
ts_1247,TRADE_SCHOOLS,Divers Institute of Technology,8006348377,General Phone,General Phone,—,8006348377,"1341 N. Northlake Way, Suite 150, Seattle, WA 98103",www.diversinstitute.edu/,Welding,1341 N. Northlake Way,Suite 150,Seattle,2025-09-22T09:01:54.581982,True,False,False,False,False,False,False,False,False
ts_1248,TRADE_SCHOOLS,Edmonds College,4256401459,Kristi Lagrutta,Senior Director of Workforce Development & Traning ,kristi.lagrutta@edmonds.edu,4256401115,"20000 68th Ave W, Lynnwood, WA 98036",www.edmonds.edu/,Machine & Mechanical Systems,20000 68th Ave W,Lynnwood,WA 98036,2025-09-22T09:01:54.582001,False,False,False,False,False,True,False,False,False
ts_1250,TRADE_SCHOOLS,Everett Community College,4253889219,Admissions Office,Admissions Office,admissions@everettcc.edu,4253889219,"2000 Tower Street, Everett, WA 98201",www.everettcc.edu/,Welding|Machine & Mechanical Systems|CAD/CAM Drafting,2000 Tower Street,Everett,WA 98201,2025-09-22T09:01:54.582029,True,False,False,False,False,True,True,False,False
ts_1251,TRADE_SCHOOLS,The Evergreen State College,3608676170,Noah Coburn,Provost ,Noah.Coburn@evergreen.edu,,"2700 Evergreen Pkwy NW, Olympia, WA 98505-0001",https://www.evergreen.edu/,Woodworking & Carpentry,2700 Evergreen Pkwy NW,Olympia,WA 98505-0001,2025-09-22T09:01:54.582049,False,False,False,False,False,False,False,False,True
ts_1252,TRADE_SCHOOLS,Pierce College District,2539646500,General Contact,General Contact,outreach@pierce.ctc.edu,2539646500,"9401 Farwest Dr SW, Lakewood, WA 98498-1999",www.pierce.ctc.edu/,Construction,9401 Farwest Dr SW,Lakewood,WA 98498-1999,2025-09-22T09:01:54.582068,False,False,False,True,False,False,False,False,False
ts_1253,TRADE_SCHOOLS,Grays Harbor College,3605329020,Carli Schiffner,President,carli.schiffner@ghc.edu,3605384001,"1620 Edward P Smith Drive, Aberdeen, WA 98520-7599",www.ghc.edu/,Diesel & Automotive Tech|Woodworking & Carpentry|Welding,1620 Edward P Smith Drive,Aberdeen,WA 98520-7599,2025-09-22T09:01:54.582087,True,False,True,False,False,False,False,False,True
ts_1255,TRADE_SCHOOLS,Green River College,2538339111,General Contact,General Contact,welcomedesk@greenriver.edu,2538339111,"12401 SE 320th St, Auburn, WA 98092-3622",https://www.greenriver.edu/,Diesel & Automotive Tech|Woodworking & Carpentry|Machine & Mechanical Systems|Welding,12401 SE 320th St,Auburn,WA 98092-3622,2025-09-22T09:01:54.582115,True,False,True,False,False,True,False,False,True
ts_1256,TRADE_SCHOOLS,Highline College,2068783710,"John Mosby",President,jmosby@highline.edu,2065923200,"2400 S 240th St, Des Moines, WA 98198-9800",www.highline.edu/,CAD/CAM Drafting,2400 S 240th St,Des Moines,WA 98198-9800,2025-09-22T09:01:54.582135,False,False,False,False,False,False,True,False,False
ts_1257,TRADE_SCHOOLS,Bates Technical College,2536807000,General Info,General Info,info@BatesTech.edu,2536807000,"1101 S Yakima Ave, Tacoma, WA 98405",https://www.batestech.edu/,Machine & Mechanical Systems|Diesel & Automotive Tech|Woodworking & Carpentry|HVAC|Welding,1101 S Yakima Ave,Tacoma,WA 98405,2025-09-22T09:01:54.582154,True,True,True,False,False,True,False,False,True
ts_1258,TRADE_SCHOOLS,Lake Washington Institute of Technology,4257398100,Amy Morrison,President,Amy.Morrison@lwtech.edu,4257398202,"11605 132nd Ave NE, Kirkland, WA 98034-8506",https://www.lwtech.edu/,Electronics|Machine & Mechanical Systems|Welding|Diesel & Automotive Tech,11605 132nd Ave NE,Kirkland,WA 98034-8506,2025-09-22T09:01:54.582176,True,False,True,False,True,True,False,False,False
ts_1260,TRADE_SCHOOLS,Lower Columbia College,3604422311,Tracy Powell,Executive Assistant to the President,tpowell@lowercolumbia.edu,3604422100,"1600 Maple Street, Longview, WA 98632",https://lowercolumbia.edu/,Diesel & Automotive Tech|Machine & Mechanical Systems|Welding,1600 Maple Street,Longview,WA 98632,2025-09-22T09:01:54.582205,True,False,True,False,False,True,False,False,False
ts_1262,TRADE_SCHOOLS,North Seattle College,2069343600,Rachel Solemsaas,President,Rachel.Solemsaas@seattlecolleges.edu,2069347788,"9600 College Way North, Seattle, WA 98103-3599",www.northseattle.edu/,Machine & Mechanical Systems,9600 College Way North,Seattle,WA 98103-3599,2025-09-22T09:01:54.582232,False,False,False,False,False,True,False,False,False
ts_1264,TRADE_SCHOOLS,Olympic College,3607926050,Richard Barley,Executive Assistant of President,rbarley@olympic.edu,3604757105,"1600 Chester Ave, Bremerton, WA 98337-1699",www.olympic.edu/,Construction|Machine & Mechanical Systems|Welding,1600 Chester Ave,Bremerton,WA 98337-1699,2025-09-22T09:01:54.582259,True,False,False,True,False,True,False,False,False
ts_1266,TRADE_SCHOOLS,Perry Technical Institute,5094530374,General Phone,General Phone,—,5094530374,"2011 W Washington Ave., Yakima, WA 98903-1296",www.perrytech.edu/,Diesel & Automotive Tech|Construction|HVAC|Machine & Mechanical Systems|Welding,2011 W Washington Ave.,Yakima,WA 98903-1296,2025-09-22T09:01:54.582370,True,True,True,True,False,True,False,False,False
ts_1267,TRADE_SCHOOLS,Peninsula College,3604529277,Suzy Ames,President,sames@pencol.edu,3604176201,"1502 E Lauridsen Blvd, Port Angeles, WA 98362",www.pencol.edu/,Diesel & Automotive Tech|Construction|Welding,1502 E Lauridsen Blvd,Port Angeles,WA 98362,2025-09-22T09:01:54.582397,True,False,True,True,False,False,False,False,False
ts_1269,TRADE_SCHOOLS,Renton Technical College,4252352352,Yoshiko Harden,President,yharden@rtc.edu,4252352235,"3000 NE Fourth St, Renton, WA 98056-4123",www.rtc.edu/,Machine & Mechanical Systems|Welding|Diesel & Automotive Tech,3000 NE Fourth St,Renton,WA 98056-4123,2025-09-22T09:01:54.582429,True,False,True,False,False,True,False,False,False
ts_1271,TRADE_SCHOOLS,South Seattle College,2069345300,Monica Brown,President,Monica.Brown@seattlecolleges.edu,2069346870,"6000 16th Ave SW, Seattle, WA 98106-1499",southseattle.edu/,Diesel & Automotive Tech|Machine & Mechanical Systems|Welding,6000 16th Ave SW,Seattle,WA 98106-1499,2025-09-22T09:01:54.582459,True,False,True,False,False,True,False,False,False
ts_1273,TRADE_SCHOOLS,Seattle Central College,2069343800,Chantae Recasner,President,Chantae.Recasner@seattlecolleges.edu,,"1701 Broadway Avenue, Seattle, WA 98122",seattlecentral.edu/,Woodworking & Carpentry|Construction,1701 Broadway Avenue,Seattle,WA 98122,2025-09-22T09:01:54.582490,False,False,False,True,False,False,False,False,True
ts_1275,TRADE_SCHOOLS,Shoreline Community College,2065464101,"General Assistance",General Assistance,—,2065464101,"16101 Greenwood Ave N, Shoreline, WA 98133-5696",www.shoreline.edu/,Diesel & Automotive Tech|Machine & Mechanical Systems,16101 Greenwood Ave N,Shoreline,WA 98133-5696,2025-09-22T09:01:54.582519,False,False,True,False,False,True,False,False,False
ts_1276,TRADE_SCHOOLS,Skagit Valley College,3604167600,Christopher Villa,President,Chris.Villa@skagit.edu,3604167997,"2405 E. College Way, Mount Vernon, WA 98273",www.skagit.edu/,Diesel & Automotive Tech|Welding,2405 E. College Way,Mount Vernon,WA 98273,2025-09-22T09:01:54.582540,True,False,True,False,False,False,False,False,False
ts_1278,TRADE_SCHOOLS,South Puget Sound Community College,3605965200,Timothy Stokes,President,tstokes@spscc.edu,3605965498,"2011 Mottman Rd SW, Olympia, WA 98512-6292",www.spscc.edu/,Diesel & Automotive Tech|Welding|Machine & Mechanical Systems|CAD/CAM Drafting,2011 Mottman Rd SW,Olympia,WA 98512-6292,2025-09-22T09:01:54.582578,True,False,True,False,False,True,True,False,False
ts_1280,TRADE_SCHOOLS,Spokane Community College,5095338400,Jenni Martin,College President,Jenni.Martin@scc.spokane.edu,5095337042,"1810 North Greene Street, Spokane, WA 99217-5399",https://scc.spokane.edu/,Diesel & Automotive Tech|Woodworking & Carpentry|Electronics|HVAC|Machine & Mechanical Systems|Welding,1810 North Greene Street,Spokane,WA 99217-5399,2025-09-22T09:01:54.582608,True,True,True,False,True,True,False,False,True
ts_1282,TRADE_SCHOOLS,Walla Walla Community College,5095222500,Dr. Chad Hickox,President,chad.hickox@wwcc.edu,,"500 Tausick Way, Walla Walla, WA 99362-9267",https://www.wwcc.edu/,Diesel & Automotive Tech|Welding,500 Tausick Way,Walla Walla,WA 99362-9267,2025-09-22T09:01:54.582637,True,False,True,False,False,False,False,False,False
ts_1284,TRADE_SCHOOLS,Walla Walla University,5095272615,Alex Bryan,President,alex.bryan@wallawalla.edu,5095272121,"204 S College Ave, College Place, WA 99324-1198",https://www.wallawalla.edu/,Diesel & Automotive Tech,204 S College Ave,College Place,WA 99324-1198,2025-09-22T09:01:54.582666,False,False,True,False,False,False,False,False,False
ts_1286,TRADE_SCHOOLS,Wenatchee Valley College,5096826800,Dr. Faimous Harrison,President,—,5096826400,"1300 Fifth St, Wenatchee, WA 98801-1799",www.wvc.edu/,Diesel & Automotive Tech|CAD/CAM Drafting |Electronics|Machine & Mechanical Systems|Welding,1300 Fifth St,Wenatchee,WA 98801-1799,2025-09-22T09:01:54.582694,True,False,True,False,True,True,True,False,False
ts_1288,TRADE_SCHOOLS,Yakima Valley College,5095744600,Jocelyn Sheehan	,Executive Assistant to The President,jsheehan@yvcc.edu,5095744635,"South 16th Ave. & Nob Hill Blvd., Yakima, WA 98907-2520",https://www.yvcc.edu/,Diesel & Automotive Tech|CAD/CAM Drafting,South 16th Ave. & Nob Hill Blvd.,Yakima,WA 98907-2520,2025-09-22T09:01:54.582724,False,False,True,False,False,False,True,False,False
ts_1290,TRADE_SCHOOLS,Ben Franklin Career Center,3047660369,General Phone,General Phone,—,3047660369,"500 28th St, Dunbar, WV 25064",bf.kana.k12.wv.us/,HVAC|Welding,500 28th St,Dunbar,WV 25064,2025-09-22T09:01:54.582756,True,True,False,False,False,False,False,False,False
ts_1291,TRADE_SCHOOLS,James Rumsey Technical Institute - Adult Education,3047547925,Kate Penwell,Secretary of Director,katelyn.penwell@k12.wv.us,,"3274 Hedgesville Road, Martinsburg, WV 25403-0259",www.jamesrumsey.com/,Diesel & Automotive Tech|HVAC,3274 Hedgesville Road,Martinsburg,WV 25403-0259,2025-09-22T09:01:54.582777,False,True,True,False,False,False,False,False,False
ts_1292,TRADE_SCHOOLS,Mercer County Technical Education Center,3044259551,General Phone,General Phone,—,3044259551,"1397 Stafford Dr, Princeton, WV 24740",https://mercercountyschools.sites.thrillshare.com/o/mctec,HVAC|Welding,1397 Stafford Dr,Princeton,WV 24740,2025-09-22T09:01:54.582798,True,True,False,False,False,False,False,False,False
ts_1293,TRADE_SCHOOLS,Academy of Careers and Technology,3042564615,General Phone,General Phone,—,3042564615,"390 Stanaford Rd, Beckley, WV 25801",www.wvact.net/,HVAC|Welding|Plumbing & Pipefitting,390 Stanaford Rd,Beckley,WV 25801,2025-09-22T09:01:54.582817,True,True,False,False,False,False,False,True,False
ts_1294,TRADE_SCHOOLS,Southern West Virginia Community and Technical College,3048967098,Dr. Corley Dennison,Interim President,corley.dennison@southernwv.edu,3048967401,"100 College Drive, Logan, WV 25601",https://www.southernwv.edu/,Welding,100 College Drive,Logan,WV 25601,2025-09-22T09:01:54.582837,True,False,False,False,False,False,False,False,False
ts_1296,TRADE_SCHOOLS,Fred W Eberle Technical Center,3044721259,Rebecca Bowers-Call,Director ,—,3044721259,"208 Morton Ave, Buckhannon, WV 26201",fetc.edu/,Diesel & Automotive Tech|Woodworking & Carpentry|HVAC|Welding,208 Morton Ave,Buckhannon,WV 26201,2025-09-22T09:01:54.582866,True,True,True,False,False,False,False,False,True
ts_1297,TRADE_SCHOOLS,West Virginia Northern Community College,3042930111,General Contact,General Contact,web_services@mail.wvu.edu,3042930111,"1704 Market St., Wheeling, WV 26003-3699",www.wvncc.edu/,Welding|HVAC|Electronics|Machine & Mechanical Systems,1704 Market St.,Wheeling,WV 26003-3699,2025-09-22T09:01:54.582887,True,True,False,False,True,True,False,False,False
ts_1298,TRADE_SCHOOLS,Wheeling University,3042432000,General Phone,General Phone,—,3042432000,"316 Washington Ave, Wheeling, WV 26003",www.wheeling.edu/,Construction,316 Washington Ave,Wheeling,WV 26003,2025-09-22T09:01:54.582907,False,False,False,True,False,False,False,False,False
ts_1299,TRADE_SCHOOLS,Wood County Technical Center-Practical Nursing,3044209501,Jason Hughes,Director,jehughes@k12.wv.us,3044209501,"1515 Blizzard Drive, Parkersburg, WV 26101",https://www.woodcountyschoolswv.com/o/wctc/page/practical-nursing,Woodworking & Carpentry|Diesel & Automotive Tech|CAD/CAM Drafting |Welding,1515 Blizzard Drive,Parkersburg,WV 26101,2025-09-22T09:01:54.582927,True,False,True,False,False,False,True,False,True
ts_1301,TRADE_SCHOOLS,Madison Area Technical College,6082466100,Jennifer Berne,President,jberne@madisoncollege.edu,6082466676,"1701 Wright Street, Madison, WI 53704-2599",madisoncollege.edu/,Diesel & Automotive Tech|Machine & Mechanical Systems|Woodworking & Carpentry|Construction|Plumbing & Pipefitting|Welding,1701 Wright Street,Madison,WI 53704-2599,2025-09-22T09:01:54.582956,True,False,True,True,False,True,False,True,True
ts_1303,TRADE_SCHOOLS,Blackhawk Technical College,6087586900,Tracy Pierner,President,tpierner@blackhawk.edu,6087577770,"6004 South County Road G, Janesville, WI 53547-5009",www.blackhawk.edu/,HVAC|Diesel & Automotive Tech|Machine & Mechanical Systems|Welding,6004 South County Road G,Janesville,WI 53547-5009,2025-09-22T09:01:54.582986,True,True,True,False,False,True,False,False,False
ts_1305,TRADE_SCHOOLS,Lakeshore Technical College,9206931000,Paul Carlsen,President,paul.carlsen@lakeshore.edu,9206931123,"1290 North Avenue, Cleveland, WI 53015-1414",gotoltc.edu/,Diesel & Automotive Tech,1290 North Avenue,Cleveland,WI 53015-1414,2025-09-22T09:01:54.583015,False,False,True,False,False,False,False,False,False
ts_1307,TRADE_SCHOOLS,Mid-State Technical College,7154225300,General Phone,General Phone,—,7154225300,"500 32nd St N, Wisconsin Rapids, WI 54494",https://www.mstc.edu/,Diesel & Automotive Tech,500 32nd St N,Wisconsin Rapids,WI 54494,2025-09-22T09:01:54.583043,False,False,True,False,False,False,False,False,False
ts_1308,TRADE_SCHOOLS,Nicolet Area Technical College,7153654410,Kate Ferrel,President,—,7153654415,"5364 College Drive, Rhinelander, WI 54501-0518",https://www.nicoletcollege.edu/,Welding,5364 College Drive,Rhinelander,WI 54501-0518,2025-09-22T09:01:54.583082,True,False,False,False,False,False,False,False,False
ts_1310,TRADE_SCHOOLS,Northcentral Technical College,7156753331,General Inquiry,General Inquiry,—,7156753331,"1000 Campus Dr, Wausau, WI 54401-1899",www.ntc.edu/,Woodworking & Carpentry|Welding,1000 Campus Dr,Wausau,WI 54401-1899,2025-09-22T09:01:54.583137,True,False,False,False,False,False,False,False,True
ts_1311,TRADE_SCHOOLS,Northeast Wisconsin Technical College,9204985400,Kristen Raney,President,—,9204985444,"2740 W Mason St, Green Bay, WI 54307-9042",https://www.nwtc.edu/,Welding|Machine & Mechanical Systems,2740 W Mason St,Green Bay,WI 54307-9042,2025-09-22T09:01:54.583158,True,False,False,False,False,True,False,False,False
ts_1312,TRADE_SCHOOLS,Chippewa Valley Technical College,7158336200,Lauren Sullivan,Executive Assistant to President & Board,lsullivan9@cvtc.edu,7158336500,"620 W Clairemont Ave, Eau Claire, WI 54701-6162",www.cvtc.edu/,HVAC,620 W Clairemont Ave,Eau Claire,WI 54701-6162,2025-09-22T09:01:54.583178,False,True,False,False,False,False,False,False,False
ts_1313,TRADE_SCHOOLS,Waukesha County Technical College,2626915566,General Info,General Info,advising@wctc.edu,2626915566,"800 Main Street, Pewaukee, WI 53072-4601",https://www.wctc.edu/,Construction|Machine & Mechanical Systems|Diesel & Automotive Tech,800 Main Street,Pewaukee,WI 53072-4601,2025-09-22T09:01:54.583199,False,False,True,True,False,True,False,False,False
ts_1314,TRADE_SCHOOLS,Casper College,3072682100,Brandon Kosine,President,brandon.kosine@caspercollege.edu,3072682548,"125 College Drive, Casper, WY 82601-4699",https://www.caspercollege.edu/,Diesel & Automotive Tech|Construction|Electronics|Machine & Mechanical Systems|Welding,125 College Drive,Casper,WY 82601-4699,2025-09-22T09:01:54.583219,True,False,True,True,True,True,False,False,False
ts_1316,TRADE_SCHOOLS,Eastern Wyoming College,3075328200,Jeffry Hawes,College President,jhawes@ewc.wy.edu,3075328202,"3200 West C St, Torrington, WY 82240-1699",https://ewc.wy.edu/,Welding,3200 West C St,Torrington,WY 82240-1699,2025-09-22T09:01:54.583248,True,False,False,False,False,False,False,False,False
ts_1318,TRADE_SCHOOLS,Laramie County Community College,8005222993,Joe Schaffer, President,jschaffer@lccc.wy.edu,3077781287,"1400 E College Dr, Cheyenne, WY 82007-3299",https://www.lccc.wy.edu/,Machine & Mechanical Systems,1400 E College Dr,Cheyenne,WY 82007-3299,2025-09-22T09:01:54.583277,False,False,False,False,False,True,False,False,False
ts_1320,TRADE_SCHOOLS,Northwest College,3077546000,Lisa Watson,President,Lisa.Watson@nwc.edu,3077546200,"231 W 6th St, Powell, WY 82435-1898",www.nwc.edu/,Welding,231 W 6th St,Powell,WY 82435-1898,2025-09-22T09:01:54.583308,True,False,False,False,False,False,False,False,False
ts_1322,TRADE_SCHOOLS,Northern Wyoming Community College District,3076750505,Walter Tribley,President,—,3076750505,"1 Whitney Way, Sheridan, WY 82801",https://www.sheridan.edu/,Woodworking & Carpentry|Construction|Diesel & Automotive Tech|HVAC|Plumbing & Pipefitting|Welding|Electronics,1 Whitney Way,Sheridan,WY 82801,2025-09-22T09:01:54.583337,True,True,True,True,True,False,False,True,True
ts_1323,TRADE_SCHOOLS,Western Wyoming Community College,3073821600,Kirk Young,President,kyoung@westernwyoming.edu,3073821602,"2500 College Dr, Rock Springs, WY 82901",https://www.westernwyoming.edu/,Diesel & Automotive Tech|Welding,2500 College Dr,Rock Springs,WY 82901,2025-09-22T09:01:54.583359,True,False,True,False,False,False,False,False,False
ts_1324,TRADE_SCHOOLS,WyoTech,3077423776,General Phone,General Phone,—,3077423776,"1889 Venture Drive, Laramie, WY 82070-9519",https://www.wyotech.edu/,Diesel & Automotive Tech|Welding,1889 Venture Drive,Laramie,WY 82070-9519,2025-09-22T09:01:54.583379,True,False,True,False,False,False,False,False,False
ts_1325,TRADE_SCHOOLS,Palau Community College,6804882470,General Phone,General Phone,—,6804882470,"9th Madalaii Hamlet, Koror, PW 96940",palau.edu/,Diesel & Automotive Tech|Construction|Electronics,9th Madalaii Hamlet,Koror,PW 96940,2025-09-22T09:01:54.583400,False,False,True,True,True,False,False,False,False
ts_1326,TRADE_SCHOOLS,Georgia Piedmont Technical College,4042979522,Tavarez Holston,President,byrdsongm@gptc.edu,4042979522,"495 N Indian Creek Dr, Clarkston, GA 30021-2397",www.gptc.edu/,Machine & Mechanical Systems|Construction|Electronics|Welding|HVAC,495 N Indian Creek Dr,Clarkston,GA 30021-2397,2025-09-22T09:01:54.583459,True,True,False,True,True,True,False,False,False
ts_1327,TRADE_SCHOOLS,ETI School of Skilled Trades,8888307678,General Phone,General Phone,—,8888307678,"500 Joliet Road, Suite#100, Willowbrook, IL 60527",www.eticampus.edu/,HVAC|Welding,500 Joliet Road,Suite#100,Willowbrook,2025-09-22T09:01:54.583482,True,True,False,False,False,False,False,False,False
ts_1328,TRADE_SCHOOLS,Miller-Motte College-Tulsa,9182213435,General Info,General Info,admissions.tulsa@miller-motte.edu,9182213435,"3801 S Sheridan, Tulsa, OK 74145",https://www.miller-motte.edu/,HVAC,3801 S Sheridan,Tulsa,OK 74145,2025-09-22T09:01:54.583501,False,True,False,False,False,False,False,False,False
ts_1329,TRADE_SCHOOLS,Francis Tuttle Technology Center,4057177799,Kathy Reeser,President,Kathy.Reeser@francistuttle.edu,4057177799,"12777 N Rockwell Ave, Oklahoma City, OK 73142-2789",www.francistuttle.edu/,HVAC,12777 N Rockwell Ave,Oklahoma City,OK 73142-2789,2025-09-22T09:01:54.583524,False,True,False,False,False,False,False,False,False
ts_1331,TRADE_SCHOOLS,Central Technology Center,9183522551,General Phone,General Phone,—,9183522551,"3 CT Circle, Drumright, OK 74030",www.centraltech.edu/,Welding|Diesel & Automotive Tech,3 CT Circle,Drumright,OK 74030,2025-09-22T09:01:54.583553,True,False,True,False,False,False,False,False,False
ts_1332,TRADE_SCHOOLS,Athens Technical College,7063555000,Rebecca Allen,Executive Assistant,rallen@athenstech.edu,7063555110,"800 U.S. Hwy 29 North, Athens, GA 30601",www.athenstech.edu/,Diesel & Automotive Tech|Welding,800 U.S. Hwy 29 North,Athens,GA 30601,2025-09-22T09:01:54.583576,True,False,True,False,False,False,False,False,False
ts_1333,TRADE_SCHOOLS,GateWay Community College-Central City,6022384350,General Phone,General Phone,—,6022384350,"1245 E Buckeye, Phoenix, AZ 85034-4101",www.gatewaycc.edu/about-gateway/central-city-campus,Welding,1245 E Buckeye,Phoenix,AZ 85034-4101,2025-09-22T09:01:54.583596,True,False,False,False,False,False,False,False,False
ts_1334,TRADE_SCHOOLS,Owensboro Community and Technical College,2706864400,Scott Williams,President,scott.williams@kctcs.edu,2706863790,"4800 New Hartford Rd, Owensboro, KY 42303",https://owensboro.kctcs.edu/,HVAC|Diesel & Automotive Tech|Machine & Mechanical Systems|Electronics|Welding,4800 New Hartford Rd,Owensboro,KY 42303,2025-09-22T09:01:54.583615,True,True,True,False,True,True,False,False,False
