about,address,booth,company,ebooth_url,phone,social_facebook,social_instagram,social_linkedin,social_twitter,social_youtube,website
"Name Tong Xing Technology Development Co Ltd Founded 12/22/1992 Website https://www.txcnc.com Categories (5) Beveling Machines, Cutting Tools, Fiber Lasers Pavilion Forming & Fabricating Hall Hall A",,Tong Xing Technology Development Co Ltd,Tong Xing Technology Development Co Ltd,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1558&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=501867&Nav=False,8618655160766,,,,,,https://www.txcnc.com
"Name Tools for Bending Website https://www.toolsforbending.com Categories (5) Job Shop/Contract Manufacturing Services - Bending & Forming, Tooling - Roll Forming, Tooling - Tube/Pipe Benders/End Formers Pavilion Tube & Pipe Hall Hall D","Denver, CO 80223-2117",Tools for Bending,Tools for Bending,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1559&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=494530&Nav=False,80223-2117,,,,,,https://www.toolsforbending.com
,"Bradenton, FL 34211",Torque Technologies/Goizper,Torque Technologies/Goizper,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1560&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=502308&Nav=False,941-358-9447,,,,,,
,"Bradenton, FL 34211",Torque Technologies/Goizper,Torque Technologies/Goizper,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1561&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=494327&Nav=False,941-358-9447,,,,,,
"Name Total ETO Website https://www.totaleto.com Categories (5) Software - Accounting/Job Costing, Software - ERP (Enterprise Resource Planning), Software - Inventory/Purchasing, Software - Labor/Order Tracking, Software - Project Management Pavilion Automation Hall Hall B",FABTECH 2025 Total ETO PO Box 80003 Appleby,Total ETO,Total ETO,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1562&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=493671&Nav=False,855-780-8973,,,,,,https://www.totaleto.com
"Name Total Finishing Systems Website https://www.totalfinishing.com Categories (5) Finishing Systems Engineering & Installation Services (Systems Houses), Ovens for Curing Paint & Coatings, Ovens for Drying Parts, Paint and Powder Coating Robots, Paint Circulating Systems Pavilion Finishing Hall Hall D","Montclair, CA 91763",Total Finishing Systems,Total Finishing Systems,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1563&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=528677&Nav=False,844-898-1082,,,,,,https://www.totalfinishing.com
"Name Tower Metalworking Fluids Website https://www.TowerMWF.com Categories (5) Rust Inhibitors - Finishing, Coolants, Lubricants, Lubrication Equipment, Anti-Spatter Compounds Pavilion Stamping & Press Automation Hall Hall D","Chicago, IL 60632-4319",Tower Metalworking Fluids,Tower Metalworking Fluids,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1564&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=498394&Nav=False,60632-4319,,,,,,https://www.TowerMWF.com
"Name TOX Pressotechnik LLC Website https://www.tox-us.com Categories (5) Automation - Assembly Machines and Systems, Engineering Services, Presses - Hydraulic (Column Style/Post), Presses - Mechanical (Servo-Drive), Cynlinders - Hydraulic, Pneumatic Pavilion Forming & Fabricating Hall Hall A","Warrenville, IL 60555-3924",TOX Pressotechnik LLC,TOX Pressotechnik LLC,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1565&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=493171&Nav=False,60555-3924,,,,,,https://www.tox-us.com
"Name Toyev Abrasives Website https://www.toyev.com.tr Categories (5) Abrasive Disks/Belts/Pads/Wheels, Polishing/Sanding/Buffing Equipment Pavilion Welding Hall Hall B","FABTECH 2025 Toyev Abrasives Itob Osb. Str. No: 10020, Parcel No 11-13, Menderes, Izmir",Toyev Abrasives,Toyev Abrasives,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1566&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=495256&Nav=False,90(232)7990011,,,,,,https://www.toyev.com.tr
Name TP Precision Co Ltd Pavilion Stamping & Press Automation Hall Hall D,"Thoi An Ward Ho Chi Minh City, 70000",TP Precision Co Ltd,TP Precision Co Ltd,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1567&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=529351&Nav=False,84(907)223639,,,,,,https://www.xpressreg.net/register/fabt0925/landing.asp 
"Name Trans-Matic Website https://www.transmatic.com Categories (5) Job Shop/Contract Manufacturing Services - Assembling, Job Shop/Contract Manufacturing Services - Stamping - High Speed, Job Shop/Contract Manufacturing Services - Stamping - Progressive, Job Shop/Contract Manufacturing Services - Stamping - Transfer, Job Shop/Contract Manufacturing Services - Stamping - Deep Drawing Pavilion Stamping & Press Automation Hall Hall D","Holland, MI 49423-5301",Trans-Matic,Trans-Matic,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1570&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=494328&Nav=False,49423-5301,,,,,,https://www.transmatic.com
"Name transfluid Tube Processing Machinery Inc. Website https://www.transfluid-us.com Categories (5) Tube/Pipe Custom Machinery, Tube/Pipe End Forming Equipment, Tube/Pipe Roll Benders, Tube/Pipe Rotary Draw Benders, Tube/Pipe Serpentine Benders Pavilion Tube & Pipe Hall Hall D","Simpsonville, SC 29681",transfluid Tube Processing Machinery Inc.,transfluid Tube Processing Machinery Inc.,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1568&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=494408&Nav=False,864-509-9245,,,https://www.linkedin.com/company/transfluid-tube-processing-machinery-inc,,,https://www.transfluid-us.com
"Name Translas North America Website https://www.translas.com/na Categories (5) Maintenance Equipment/Products, Robotic Equipment - Welding (Arc), Air Cleaning/Filtration Systems/Fume Extraction/Dust Collection Systems, Welding Guns/Torches, Welding Tips/Nozzles Pavilion Welding Hall Hall B",,Translas North America,Translas North America,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1569&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=527705&Nav=False,226-602-8760,,,,,,https://www.translas.com/na
"Name Transmet Corporation Website https://www.transmet.com Categories (5) Blasting Equipment & Media, Shotblasting Machines, Stripping Solutions, Equipment & Services Pavilion Finishing Hall Hall D","Columbus, OH 43228-1036",Transmet Corporation,Transmet Corporation,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1571&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=494281&Nav=False,43228-1036,,,,,,https://www.transmet.com
,"Milano, MI 20128",Trasmetal S.P.A,Trasmetal S.P.A,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1572&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=514908&Nav=False,,,,,,,
Name Tri Tool Technologies Website https://www.tritool.com Pavilion Welding Hall Hall B,"Rancho Cordova, CA 95742-6502",Tri Tool Technologies,Tri Tool Technologies,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1573&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=495448&Nav=False,95742-6502,,,,,,https://www.tritool.com
"Name Trilion Quality Systems Website https://www.trilion.com/ Categories (5) Assembly Equipment/Systems, Automation - Assembly Machines and Systems, Automation - Virtual Reality, Inspection/Testing Services, Inspection & Testing - Quality/Process Control Pavilion Welding Hall Hall B","King Of Prussia, PA 19406-1408",Trilion Quality Systems,Trilion Quality Systems,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1574&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=515002&Nav=False,19406-1408,,,,,,https://www.trilion.com/
"Name Trilogy Machinery Inc What We Do Trilogy Machinery—Your Source for Metal Fabrication Machinery Booth #A-4350 Roll. Punch. Bend. Shear. Automate. Website https://www.trilogymachinery.com Categories (15) Custom Machinery - Sheet Metal & Plate, Angle Bending Rolls, Ironworkers, Plate Bending Rolls, Presses - Punch (Single Station), Punching - CNC Bus Bar, Tube/Pipe Custom Machinery, Tube/Pipe Induction Benders, Tube/Pipe Notching Machines, Tube/Pipe Roll Benders Pavilion Forming & Fabricating Hall Hall A Enhanced Yes","Belcamp, MD 21017-1227",Trilogy Machinery Inc,Trilogy Machinery Inc,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1575&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=493192&Nav=False,21017-1227,https://www.facebook.com/trilogymachinery,https://www.instagram.com/trilogymachinery,https://www.linkedin.com/company/trilogymachinery,https://www.x.com/trilogymach,,https://www.trilogymachinery.com
"Name Trimac Industrial Systems Website https://www.trimacsystems.com Categories (5) Cleaning & Degreasing Equipment, Cleaning & Phosphatizing Equipment, Finishing Systems Engineering & Installation Services (Systems Houses), Ovens for Curing Paint & Coatings, Ovens for Drying Parts Pavilion Finishing Hall Hall D",FABTECH 2025 Trimac Industrial Systems 12601 Kaw Dr Bldg C,Trimac Industrial Systems,Trimac Industrial Systems,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1576&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=494452&Nav=False,913-441-0043,,,,,,https://www.trimacsystems.com
"Name Trimble Website https://www.trimble.com Categories (5) Software - Cost Estimating, Software - ERP (Enterprise Resource Planning), Software - Inventory/Purchasing, Software - Project Management, Software - Scheduling Pavilion Forming & Fabricating Hall Hall A",FABTECH 2025 Trimble 10368 Westmoor Dr,Trimble,Trimble,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1577&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=493154&Nav=False,80021-2796,,,,,,https://www.trimble.com
"Name TriOrb Inc. Founded 2023 Website https://triorb.co.jp/en/ Categories (5) Automation - Assembly Machines and Systems, Automation - Systems Integration, Robotic Equipment - Material Handling/Tending, Robots - Industrial Pavilion Automation Hall Hall B","Detroit, MI 48216-1879",TriOrb Inc.,TriOrb Inc.,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1578&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=502534&Nav=False,48216-1879,,,https://www.linkedin.com/company/triorb/,,,https://triorb.co.jp/en/
"Name TRM Technology Inc Website https://www.trm-welding.com Categories (5) Welding - Arc (GMAW) Machines & Components, Robotic Equipment - Welding (Resistance), Welding - Laser Beam Machines & Components, Welding Automation, Welding Guns/Torches Pavilion Welding Hall Hall B",· EN 60825-4:2006+A1+A2;,TRM Technology Inc,TRM Technology Inc,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1579&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=501039&Nav=False,86(519)86801833,,,,,,https://www.trm-welding.com
Name Trotec Laser Website https://www.troteclaser.com Pavilion Forming & Fabricating Hall Hall A,FABTECH 2025 Trotec Laser 44747 Helm Ct,Trotec Laser,Trotec Laser,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1580&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=493227&Nav=False,48170-6061,,,,,,https://www.troteclaser.com
"Name Troy Chemical Website https://www.troychemical.com Categories (5) Cleaning & Degreasing Compounds, Conversion Coatings, Pretreatment Chemicals - Finishing, Rust Removers - Finishing, Lubricants Pavilion Finishing Hall Hall D",FABTECH 2025 Troy Chemical 17040 Rapids Rd,Troy Chemical,Troy Chemical,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1581&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=494208&Nav=False,44021-9754,,,,,,https://www.troychemical.com
"Name Tru-Cut Saw Inc Website https://www.trucutsaw.com Categories (5) Knives & Blades, Coatings (Consumable), Flying Cutoff Machines, Saws, Tube/Pipe Mills - ERW Pavilion Tube & Pipe Hall Hall D","Brunswick, OH 44212-4327",Tru-Cut Saw Inc,Tru-Cut Saw Inc,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1582&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=494428&Nav=False,44212-4327,,,,,,https://www.trucutsaw.com
"Name TRU-WELD Stud Welding Website https://www.truweldstudwelding.com Categories (5) Welding - Arc (Stud) Machines & Components, Fasteners, Fastening/Joining Equipment, Welding - Capacitor Discharge Pavilion Welding Hall Hall B","Medina, OH 44256-2457",TRU-WELD Stud Welding,TRU-WELD Stud Welding,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1586&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=500104&Nav=False,44256-2457,,,,,,https://www.truweldstudwelding.com
"Name TRUMPF What We Do TRUMPF is the world market leader in sheet metal fabrication equipment and industrial laser technology. Products manufactured with the company’s technology can be found in almost every sector of industry. TRUMPF Inc. is the largest subsidiary of the TRUMPF Group and is dedicated to serving the U.S., Canadian and Mexican markets. Additional company information is available at: www.trumpf.com Website https://www.trumpf.com Categories (20) Financing, Fiber Lasers, Laser Cutting Machines - Solid State, Laser Cutting Optics & Accessories, Lasers - Remote Welding, Solid State, Lasers - Tube & Profile Welding, Automated Storage & Retrieval Systems, Marking Equipment - Laser Systems, Hand Tools - Nibbling, Hand Tools - Nibbling, Other, Portable Power Tools, Press Brakes (All-Electric), Press Brakes (Hydraulic), Punching - Punch-Laser Combination, Robotic Equipment - Welding (Arc), Robotic Equipment - Welding (Laser), Software - CAD/CAM, Tooling - Press Brakes, Tooling - Punch Presses Pavilion Forming & Fabricating Hall Hall A Enhanced Yes","Farmington, CT 06032",TRUMPF,TRUMPF,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1583&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=493382&Nav=False,860-255-6000,,,,,,https://www.trumpf.com
Name Truong An Import Export Commercial JSC Website https://tag-asia.vn/ Pavilion Stamping & Press Automation Hall Hall D,"288/2 National Road 1A, Thoi An Ward Ho Chi Minh City, 70000",Truong An Import Export Commercial JSC,Truong An Import Export Commercial JSC,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1584&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=529627&Nav=False,84(848)99908999,,,,,,https://tag-asia.vn/
Name Trust Protection Founded 2022 Website https://www.trust-protection.com Pavilion Welding Hall Hall B,"Houston, TX 77029-1356",Trust Protection,Trust Protection,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1585&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=493845&Nav=False,77029-1356,,,,,,https://www.trust-protection.com
,"Springfield, OH 45505-4472",TS USA - Calico,TS USA - Calico,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1587&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=494599&Nav=False,45505-4472,,,,,,
"Name TSLOTS by Bonnell Aluminum Website https://www.tslots.com Categories (5) Metal Shapes Supplied - Angles, Metal Shapes Supplied - Beams & Channels, Metals Supplied - Aluminum/Aluminum Alloys, Safety/Guarding Equipment/Lockouts Pavilion Automation Hall Hall B","Clearfield, UT 84015-4209",TSLOTS by Bonnell Aluminum,TSLOTS by Bonnell Aluminum,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1589&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=494023&Nav=False,84015-4209,,,,,,https://www.tslots.com
,"Wheeling, IL 60090",Tsubaki - Kabelschlepp,Tsubaki - Kabelschlepp,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1590&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=493696&Nav=False,800-323-7790,,,,,,
"Name Tsune America Website https://www.tsuneamerica.com Categories (5) Saws, Tube/Pipe Cut-off Machines Pavilion Forming & Fabricating Hall Hall A",FABTECH 2025 Tsune America 12550 N. Presidential Way,Tsune America,Tsune America,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1591&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=493210&Nav=False,812-378-9875,,,,,,https://www.tsuneamerica.com
"Name Tsune America Website https://www.tsuneamerica.com Categories (5) Saws, Tube/Pipe Cut-off Machines Pavilion Forming & Fabricating Hall Hall A",FABTECH 2025 Tsune America 12550 N. Presidential Way,Tsune America,Tsune America,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1592&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=494547&Nav=False,812-378-9875,,,,,,https://www.tsuneamerica.com
Name Tube & Pipe Technology Magazine Website https://www.read-tpt.com Pavilion Tube & Pipe Hall Hall D,,Tube & Pipe Technology Magazine,Tube & Pipe Technology Magazine,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1593&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=502763&Nav=False,+44 (0) 1926 33413,,,,,,https://www.read-tpt.com
,"Chicago, IL 60601-7570",Tube Düsseldorf 2026,Tube Düsseldorf 2026,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1594&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=494985&Nav=False,60601-7570,,,https://www.linkedin.com/showcase/wire-and-tube-leading-international-trade-fairs/,,,http://www.wire-tradefair.com
"Name Tube Form Solutions LLC Website https://www.tubeformsolutions.com Categories (5) Notching Machines, Service/Repair & Parts , Job Shop/Contract Manufacturing Services - T/P Bending & Forming, Tooling - Tube/Pipe Benders/End Formers, Tube/Pipe Custom Machinery Pavilion Tube & Pipe Hall Hall D","Elkhart, IN 46516",Tube Form Solutions LLC,Tube Form Solutions LLC,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1595&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=502755&Nav=False,574-266-5230,,,,,,https://www.tubeformsolutions.com
"Name Tube-Line Technologies Website https://www.tube-linetechnologies.com Categories (5) Tooling - Tube/Pipe Benders/End Formers, Tube/Pipe Flaring Machines, Tube/Pipe Rotary Draw Benders Pavilion Tube & Pipe Hall Hall D","Oceanside, CA 92058-1237",Tube-Line Technologies,Tube-Line Technologies,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1596&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=501067&Nav=False,92058-1237,,,https://www.linkedin.com/company/tube-line-technologies,,,https://www.tube-linetechnologies.com
"Name TubeWorks Software What We Do Smarter Bending Starts Here TubeWorks is powerful, user-friendly software that takes the complexity out of tube and pipe manufacturing. Designed for seamless integration with SOLIDWORKS, it automates bend data extraction, cut lengths, centerline geometry, and machine-ready output — all within seconds. At ITEC, we fully integrate TubeWorks into every machine we deliver. That means no extra setup, no time lost, and no disconnect between engineering and the shop floor. Whether you are bending round, square, or custom profiles, TubeWorks ensures fast programming, accurate data, and a smooth transition from design to production. With TubeWorks and ITEC, you get more than software — you get a complete, ready-to-run solution. Discover how TubeWorks and ITEC work together to simplify your bending process. Visit the ITEC booth #D41906 today! Website https://www.tubeworkssoftware.com/ Categories (10) Software - CAD/CAM, Software - Machine Data Tracking (Activity, Productivity), Software - Simulation, Tube/Pipe Roll Benders, Tube/Pipe Rotary Draw Benders, Tube/Pipe Serpentine Benders Pavilion Tube & Pipe Hall Hall D Enhanced Yes","Austin, TX 78765-4865",TubeWorks Software,TubeWorks Software,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1597&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=529473&Nav=False,78765-4865,,,,,,https://www.tubeworkssoftware.com/
"Name Tural Erdeniz Mak San Ve Tic Ltd Website https://turalerdeniz.com/ Categories (5) Job Shop/Contract Manufacturing Services - Assembling, Job Shop/Contract Manufacturing Services - Machining, Job Shop/Contract Manufacturing Services - Metal Finishing , Job Shop/Contract Manufacturing Services - Welding - Mig Welding, Maintenance Equipment/Products Pavilion Stamping & Press Automation Hall Hall D",,Tural Erdeniz Mak San Ve Tic Ltd,Tural Erdeniz Mak San Ve Tic Ltd,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1598&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=502543&Nav=False,+90(533)2132090,,https://www.instagram.com/turalerdeniz/,https://www.linkedin.com/in/erdeniz-tural-735a63204/,,,https://turalerdeniz.com/
"Name Turck Inc. Website https://www.turck.us/ Categories (5) Automation - Cables and Cable Assemblies, Automation - Indentification and Data Collecting / RFID, Automation - Sensors and Sensor Integrated Systems, Proximity Switches, Sensors / Transducers Pavilion Automation Hall Hall B","Plymouth, MN 55441-2656",Turck Inc.,Turck Inc.,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1599&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=493777&Nav=False,55441-2656,https://www.facebook.com/TurckUSA/,,https://www.linkedin.com/company/turck-usa/,https://twitter.com/TurckUSA,https://www.youtube.com/TurckUSA,https://www.turck.us/
"Name TWDT Precision Co Ltd Categories (5) Automation - Assembly Machines and Systems, CNC Machining, Presses - Forging, Tube/Pipe Supplied - Carbon Fiber Reinforced Pavilion Stamping & Press Automation Hall Hall D","Wandong Tsun Huatan Township Changhua County, 50346",TWDT Precision Co Ltd,TWDT Precision Co Ltd,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1600&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=527995&Nav=False,886(4)7530900,,,,,,https://www.xpressreg.net/register/fabt0925/landing.asp 
"Name TWI Ltd Website https://www.twi-global.com Categories (5) Consulting - Manufacturing Technology, Training Services - Technical, Software - Document Control, Software - Project Management, Software - Quality Control Pavilion Welding Hall Hall B",,TWI Ltd,TWI Ltd,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1601&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=501245&Nav=False,1223899000,,,,,,https://www.twi-global.com
"Name TYKMA Electrox Website https://www.permanentmarking.com Categories (5) Fiber Lasers, Marking Equipment - Bar Coding Systems & Supplies, Marking Equipment - Indenting/Embossing/Etching, Marking Equipment - Laser Systems, Marking Equipment - Signs/Nameplates/Labels Pavilion Forming & Fabricating Hall Lakeside Ballroom","Chillicothe, OH 45601-2772",TYKMA Electrox,TYKMA Electrox,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1602&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=501690&Nav=False,45601-2772,,,,,,https://www.permanentmarking.com
"Name U-Mark Inc Website https://www.umarkers.com Categories (5) Paint Application Equipment - Liquid, Paint Manufacturers - Liquid, Touch-Up Paint, Marking Equipment - Inkjet/Paintjet/Markers Pavilion Welding Hall Hall B","Belleville, IL 62220-3940",U-Mark Inc,U-Mark Inc,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1610&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=493948&Nav=False,62220-3940,,,,,,https://www.umarkers.com
,"Minneapolis, MN 55402",U.S. Bank,U.S. Bank,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1603&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=501674&Nav=False,50601991,,,,,,
"Name UE Press Tools Limited Website https://www.uniqueengg.co.in Categories (5) Tool & Die Design, Tooling - Components, Tooling - Progressive Die, Tooling - Transfer Dies, Tooling - Tube/Pipe Benders/End Formers Pavilion Stamping & Press Automation Hall Hall D",,UE Press Tools Limited,UE Press Tools Limited,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1604&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=523575&Nav=False,91(444)3009832,,,,,,https://www.uniqueengg.co.in
"Name Uesco Industries, Inc. Founded 1921 Website https://www.uescocranes.com Categories (5) Cranes Pavilion Forming & Fabricating Hall Lakeside Ballroom","Alsip, IL 60803-6037","Uesco Industries, Inc.","Uesco Industries, Inc.",https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1605&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=501708&Nav=False,60803-6037,,,,,,https://www.uescocranes.com
"Name UFP Packaging Website https://ufppackaging.com/ Categories (5) Engineering Services, Shipping/Transportation Services, Packaging Materials, Shipping Containers & Accessories Pavilion Forming & Fabricating Hall Hall A","Grand Rapids, MI 49525-9737",UFP Packaging,UFP Packaging,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1606&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=500897&Nav=False,49525-9737,,,https://www.linkedin.com/company/ufp-packaging/,,,https://ufppackaging.com/
"Name Ulbrich Stainless Steels & Special Metals Inc Website https://www.ulbrich.com Categories (5) Rolling Mills, Metals Supplied - Cobalt Alloys, Metals Supplied - Nickel/Nickel Alloys, Metals Supplied - Steel (Stainless), Metals Supplied - Titanium/Titanium Alloys Pavilion Stamping & Press Automation Hall Hall D","North Haven, CT 06473-1119",Ulbrich Stainless Steels & Special Metals Inc,Ulbrich Stainless Steels & Special Metals Inc,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1607&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=494258&Nav=False,06473-1119,,,,,,https://www.ulbrich.com
